"ID","LR","bus","cars","oth","rail","NA","total","year","State","Name","Urbanized.Area","share_light","share_rail","share_bus","share_cars","share_oth"
3058,0,1031.7,0,0,0,0,1031.7,2009,"VA","City of Fairfax CUE Bus(CUE)",NA,0,0,1,0,0
3061,0,374.1,0,0.2,0,0,374.3,2009,"PA","Mid Mon Valley Transit Authority(MMVTA)",NA,0,0,0.999465669249265,0,0.000534330750734705
3068,0,9576.6,0,0,0,0,9576.6,2009,"VA","Fairfax Connector Bus System(Fairfax Connector)",NA,0,0,1,0,0
3069,0,233.7,0,21.4,0,0,255.1,2009,"VA","City of Danville Mass Transit System(Danville Transit)",NA,0,0,0.916111328890631,0,0.0838886711093689
3070,0,3179.2,0,0,0,0,3179.2,2009,"VA","Potomac and Rappahannock Transportation Commission(PRTC)",NA,0,0,1,0,0
3071,0,4565,0,74.2,0,0,4639.2,2009,"VA","City of Alexandria (DASH)",NA,0,0,0.984005863079841,0,0.0159941369201586
3072,0,709.6,0,82.3,0,0,791.9,2009,"MD","Transit Services of Frederick County",NA,0,0,0.896072736456623,0,0.103927263543377
3074,0,275,0,30.5,0,0,305.5,2009,"MD","Harford Transit(HT)",NA,0,0,0.900163666121113,0,0.0998363338788871
3075,0,9146.8,0,900.1,0,0,10046.9,2009,"DE","Delaware Transit Corporation(DTC)",NA,0,0,0.910410176273278,0,0.0895898237267217
3076,0,2952.4,0,5.8,0,0,2958.2,2009,"VA","Williamsburg Area Transit Authority(WAT)",NA,0,0,0.998039348252316,0,0.0019606517476844
3079,0,559.3,0,0,0,0,559.3,2009,"VA","Fredericksburg Regional Transit(FRED)",NA,0,0,1,0,0
3080,0,1428.8,0,108.3,0,0,1537.1,2009,"VA","Arlington Transit - Arlington County(ART)",NA,0,0,0.929542645241038,0,0.0704573547589617
3081,0,890,0,0,0,0,890,2009,"VA","Loudoun County Commuter Bus Service - Office of Transportation Services(LC Transit)",NA,0,0,1,0,0
3083,0,15195,165.2,589.1,0,0,15949.3,2009,"VA","Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit(HRT)",NA,0,0,0.952706388368141,0.0103578213463914,0.0369357902854671
3085,0,3510.4,0,188.4,0,0,3698.8,2009,"MD","Prince George's County Transit(TheBus)",NA,0,0,0.949064561479399,0,0.0509354385206013
3087,0,132.2,0,119.8,0,0,252,2009,"PA","Fayette Area Coordinated Transportation(FACT)",NA,0,0,0.524603174603175,0,0.475396825396825
3088,0,574.5,0,32.8,0,0,607.3,2009,"MD","County Commissioners of Charles County, MD(DCS  VanGO)",NA,0,0,0.94599044953071,0,0.0540095504692903
3089,0,1155.4,0,11.8,0,0,1167.2,2009,"WV","Monongalia County Urban Mass Transit Authority(Mt. Line Transit)",NA,0,0,0.98989033584647,0,0.0101096641535298
3091,0,2954.4,0,14.7,0,0,2969.1,2009,"VA","Blacksburg Transit(BT)",NA,0,0,0.995049004748914,0,0.00495099525108619
3092,0,15.8,0,130.4,0,0,146.2,2009,"MD","Carroll County Planning Department(CATS)",NA,0,0,0.108071135430917,0,0.891928864569083
3094,0,1686.8,0,22.8,0,0,1709.6,2009,"VA","City of Harrisonburg Department of Public Transportation(Harrisonburg Transit)",NA,0,0,0.986663547028545,0,0.0133364529714553
3095,0,308.3,0,61.2,0,0,369.5,2009,"PA","County of Lebanon Transit Authority(COLT)",NA,0,0,0.834370771312585,0,0.165629228687415
3096,0,431.8,0,79.9,0,0,511.7,2009,"MD","The Tri--County Council for the Lower Eastern Shore of Maryland(Shore Transit)",NA,0,0,0.843853820598007,0,0.156146179401993
3101,0,41.6,0,4.6,0,0,46.2,2009,"PA","City of Washington(WCT)",NA,0,0,0.9004329004329,0,0.0995670995670996
3103,0,193.1,0,0,0,0,193.1,2009,"VA","Martz Group, National Coach Works of Virginia(NCW)",NA,0,0,1,0,0
4001,0,2698.4,0,443.7,0,0,3142.1,2009,"TN","Chattanooga Area Regional Transportation Authority(CARTA)",NA,0,0,0.858788708188791,0,0.141211291811209
4002,0,3455,0,49.9,0,0,3504.9,2009,"TN","Knoxville Area Transit(KAT)",NA,0,0,0.985762789237924,0,0.0142372107620759
4004,0,10236.5,0,336.2,0,0,10572.7,2009,"TN","Metropolitan Transit Authority(MTA)",NA,0,0,0.968201121756978,0,0.0317988782430221
4005,0,1622.5,0,27.9,0,0,1650.4,2009,"NC","Asheville Transit System(ATS)",NA,0,0,0.983095007270965,0,0.0169049927290354
4006,0,1424.1,0,66.3,0,0,1490.4,2009,"NC","Cape Fear Public Transportation Authority(Wave)",NA,0,0,0.955515297906602,0,0.0444847020933977
4007,0,5019.6,0,374.6,0,0,5394.2,2009,"NC","Capital Area Transit(CAT)",NA,0,0,0.930555040599162,0,0.0694449594008379
4009,0,992.9,0,42.5,0,0,1035.4,2009,"NC","Fayetteville Area System of Transit(FAST)",NA,0,0,0.958953061618698,0,0.0410469383813019
4011,0,777.7,0,37.2,0,0,814.9,2009,"NC","High Point Transit(Hi tran)",NA,0,0,0.95435022702172,0,0.0456497729782795
4012,0,2957.2,0,132.4,0,0,3089.6,2009,"NC","Winston-Salem Transit Authority - Trans-Aid of Forsyth County(WSTA)",NA,0,0,0.957146556188503,0,0.0428534438114966
4014,0,690.9,105.6,47.2,0,0,843.7,2009,"MS","Coast Transit Authority(CTA)",NA,0,0,0.818892971435344,0.1251629726206,0.0559440559440559
4015,0,516.7,0,24.8,0,0,541.5,2009,"MS","City of Jackson Transit System (JATRAN)",NA,0,0,0.954201292705448,0,0.0457987072945522
4017,0,6064.3,0,147,0,0,6211.3,2009,"KY","Lexington Transit Authority(LexTran)",NA,0,0,0.976333456764284,0,0.0236665432357155
4018,0,15520.7,0,395.3,0,0,15916,2009,"KY","Transit Authority of River City(TARC)",NA,0,0,0.975163357627545,0,0.0248366423724554
4019,0,3700.9,0,105.9,0,0,3806.8,2009,"KY","Transit Authority of Northern Kentucky(TANK)",NA,0,0,0.972181359672166,0,0.0278186403278344
4021,0,944.3,0,18.1,0,0,962.4,2009,"GA","Albany Transit System(ATS)",NA,0,0,0.98119285120532,0,0.01880714879468
4022,0,72716.4,0,479.5,83346.5,0,156542.4,2009,"GA","Metropolitan Atlanta Rapid Transit Authority(MARTA)",NA,0,0.532421248173019,0.464515683929721,0,0.00306306789725978
4023,0,646,0,19.5,0,0,665.5,2009,"GA","Augusta Richmond County Transit Department(APT)",NA,0,0,0.970698722764838,0,0.0293012772351615
4024,0,1150.7,0,17.6,0,0,1168.3,2009,"GA","Metra Transit System(Metra)",NA,0,0,0.984935376187623,0,0.015064623812377
4025,0,3277.5,0,515.2,0,0,3792.7,2009,"GA","Chatham Area Transit Authority(CAT)",NA,0,0,0.864160097028502,0,0.135839902971498
4026,0,1403.1,0,88.4,0,0,1491.5,2009,"FL","Manatee County Area Transit(MCAT)",NA,0,0,0.940730807911498,0,0.0592691920885015
4027,0,11953.1,0,228.5,0,0,12181.6,2009,"FL","Pinellas Suncoast Transit Authority(PSTA)",NA,0,0,0.98124220135286,0,0.0187577986471399
4028,0,3040,24.8,109,0,0,3173.8,2009,"FL","Lee County Transit(LeeTran)",NA,0,0,0.95784233411053,0.00781397693616485,0.0343436889533052
4029,0,36804.7,0,916,0,0,37720.7,2009,"FL","Broward County Transportation Department(BCT)",NA,0,0,0.97571625128908,0,0.02428374871092
4030,0,8940,0,39.7,0,0,8979.7,2009,"FL","Gainesville Regional Transit System(RTS)",NA,0,0,0.995578916890319,0,0.00442108310968072
4031,0,1451,0,105.4,0,0,1556.4,2009,"FL","Lakeland Area Mass Transit District (Citrus Connection)",NA,0,0,0.932279619635055,0,0.0677203803649447
4032,0,3071.2,113,245.4,0,0,3429.6,2009,"FL","County of Volusia, dba: VOTRAN(Votran)",NA,0,0,0.895498017261488,0.0329484487986937,0.0715535339398181
4034,0,75608,0,1552,18244.5,8100.1,95404.5,2009,"FL","Miami-Dade Transit(MDT)",NA,0,0.191233117934689,0.792499305588311,0,0.0162675764770006
4035,0,23747.8,182.4,686.3,0,0,24616.5,2009,"FL","Central Florida Regional Transportation Authority(LYNX)",NA,0,0,0.964710661548149,0.00740966424958869,0.0278796742022627
4036,0,4409,0,64.8,0,0,4473.8,2009,"FL","City of Tallahassee(StarMetro )",NA,0,0,0.985515669006214,0,0.014484330993786
4037,0,10045.3,0,891,0,0,10936.3,2009,"FL","Board of County Commissioners, Palm Beach County, PalmTran, Inc.(PalmTran)",NA,0,0,0.918528204237265,0,0.0814717957627351
4038,0,1131.9,0,55.1,0,0,1187,2009,"FL","Escambia County Area Transit(ECAT)",NA,0,0,0.953580454928391,0,0.0464195450716091
4040,0,10253.9,0,357.9,0,449.7,10611.8,2009,"FL","Jacksonville Transportation Authority(JTA)",NA,0,0,0.9662733937692,0,0.0337266062307997
4042,0,2805.1,0,137,0,0,2942.1,2009,"AL","Birmingham-Jefferson County Transit Authority(MAX)",NA,0,0,0.95343462152884,0,0.0465653784711601
4043,0,1107,0,108.5,0,0,1215.5,2009,"AL","The Wave Transit System(WTS)",NA,0,0,0.910736322501028,0,0.0892636774989716
4044,0,1298.8,0,38.2,0,0,1337,2009,"AL","City of Montgomery-Montgomery Area Transit System(MATS)",NA,0,0,0.971428571428571,0,0.0285714285714286
4045,0,194.7,0,13.8,0,0,208.5,2009,"AL","Tuscaloosa County Parking and Transit Authority(TMT)",NA,0,0,0.933812949640288,0,0.0661870503597122
4046,0,2551.7,0,178.3,0,0,2730,2009,"FL","Sarasota County Area Transit(SCAT)",NA,0,0,0.934688644688645,0,0.0653113553113553
4047,0,1839,0,8.5,0,0,1847.5,2009,"GA","Athens Transit System(ATS)",NA,0,0,0.995399188092016,0,0.00460081190798376
4051,0,7929.4,0,66.7,0,0,7996.1,2009,"NC","Chapel Hill Transit(CHT)",NA,0,0,0.991658433486325,0,0.00834156651367542
4053,0,742.1,0,7.7,0,0,749.8,2009,"SC","Greenville Transit Authority(GTA)",NA,0,0,0.989730594825287,0,0.0102694051747133
4054,0,541.8,0,42.5,0,0,584.3,2009,"TN","Johnson City Transit System(JCT)",NA,0,0,0.927263392093103,0,0.0727366079068971
4056,0,105,0,218.7,0,0,323.7,2009,"SC","Pee Dee Regional Transportation Authority(PDRTA)",NA,0,0,0.324374420759963,0,0.675625579240037
4057,0,535.9,0,40.3,0,0,576.2,2009,"TN","Jackson Transit Authority(JTA)",NA,0,0,0.930059007289136,0,0.0699409927108643
4058,0,690.5,0,27.7,0,0,718.2,2009,"GA","City of Rome Transit Department(RTD)",NA,0,0,0.961431356168198,0,0.0385686438318017
4063,0,1418.4,132.6,465.4,0,0,2016.4,2009,"FL","Space Coast Area Transit(SCAT)",NA,0,0,0.703431858758183,0.0657607617536203,0.230807379488197
4071,0,325.2,0,79.9,0,0,405.1,2009,"AL","City of Huntsville, Alabama - Public Transportation Division",NA,0,0,0.802764749444582,0,0.197235250555418
4074,0,926.1,0,82.4,0,0,1008.5,2009,"FL","Pasco County Public Transportation(PCPT)",NA,0,0,0.918294496777392,0,0.0817055032226078
4077,0,488.1,0,0,4223.4,0,4711.5,2009,"FL","South Florida Regional Transportation Authority(TRI-Rail)",NA,0,0.896402419611589,0.103597580388411,0,0
4078,0,4553,0,81.1,0,0,4634.1,2009,"GA","Cobb County Department of Transportation Authority(CCT)",NA,0,0,0.982499298677197,0,0.0175007013228027
4086,0,18768.7,0,124.2,0,0,18892.9,2009,"PR","Metropolitan Bus Authority(MBA)",NA,0,0,0.993426101868956,0,0.00657389813104394
4087,0,5130.8,0,150.7,0,0,5281.5,2009,"NC","Durham Area Transit Authority(DATA)",NA,0,0,0.971466439458487,0,0.0285335605415128
4092,0,711,0,35.2,0,0,746.2,2009,"TN","Clarksville Transit System(CTS)",NA,0,0,0.952827660144733,0,0.0471723398552667
4093,0,3839,0,205.8,0,0,4044.8,2009,"NC","Greensboro Transit Authority(GTA)",NA,0,0,0.949119857594937,0,0.0508801424050633
4094,0,1993,0,0,9523.7,0,11516.7,2009,"PR","Puerto Rico Highway and Transportation Authority(PRHTA)",NA,0,0.826946955291012,0.173053044708988,0,0
4097,0,118.6,0,127.9,0,0,246.5,2009,"FL","Council on Aging of St. Lucie, Inc.(CT)",NA,0,0,0.481135902636917,0,0.518864097363083
4100,0,165.9,9,202.6,0,0,377.5,2009,"SC","Santee Wateree Regional Transportation Authority(SWRTA)",NA,0,0,0.439470198675497,0.023841059602649,0.536688741721854
4101,0,534.6,0,0,0,0,534.6,2009,"SC","Spartanburg Transit System(SPARTA)",NA,0,0,1,0,0
4102,0,384.6,0,13.9,0,0,398.5,2009,"SC","Waccamaw Regional Transportation Authority(The Coast RTA)",NA,0,0,0.965119196988708,0,0.0348808030112923
4104,0,594.1,0,50.8,0,0,644.9,2009,"FL","Senior Resource Association, Inc.(SRA)",NA,0,0,0.921228097379439,0,0.0787719026205613
4108,0,1118.4,533.1,18.6,0,0,1670.1,2009,"NC","Research Triangle Regional Public Transportation Authority(TTA)",NA,0,0,0.669660499371295,0.319202442967487,0.0111370576612179
4110,0,3990.4,0,73.5,0,0,4063.9,2009,"SC","Charleston Area Regional Transportation Authority(CARTA)",NA,0,0,0.981913925047368,0,0.0180860749526317
4113,0,11.4,0,48.6,0,0,60,2009,"FL","Council on Aging of Martin County, Inc.(COAMC \ CC - MCBOCC)",NA,0,0,0.19,0,0.81
4125,0,607.9,0,6,0,0,613.9,2009,"PR","Autonomous Municipality of Carolina(GMAC)",NA,0,0,0.990226421241244,0,0.0097735787587555
4127,0,466,0,119.3,0,0,585.3,2009,"FL","Polk County Transit Services Division - Polk County Board of County Commissioners(PCTS)",NA,0,0,0.796172902784897,0,0.203827097215103
4128,0,172.1,0,95.2,0,0,267.3,2009,"FL","Okaloosa County Board of County Commissioners",NA,0,0,0.643845866068088,0,0.356154133931912
4130,0,900.3,0,9.7,0,0,910,2009,"GA","Macon-Bibb County Transit Authority(MTA    )",NA,0,0,0.989340659340659,0,0.0106593406593407
4135,0,1660.7,179.1,0,0,0,1839.8,2009,"GA","Georgia Regional Transportation Authority(GRTA)",NA,0,0,0.902652462224155,0.0973475377758452,0
4138,0,2304.7,0,14.8,0,0,2319.5,2009,"GA","Gwinnett County Board of Commissioners(GCT)",NA,0,0,0.993619314507437,0,0.00638068549256305
4140,0,1109.7,0,102.1,0,0,1211.8,2009,"FL","Collier Area Transit(CAT)",NA,0,0,0.915745172470705,0,0.0842548275292953
4141,0,2019.9,0,78.2,0,0,2098.1,2009,"SC","Central Midlands Regional Transit Authority(CMRTA)",NA,0,0,0.962728182641438,0,0.0372718173585625
4143,0,103.9,0,44,0,0,147.9,2009,"NC","Town of Cary(CTRAN)",NA,0,0,0.702501690331305,0,0.297498309668695
4144,0,115.2,0,29.1,0,0,144.3,2009,"GA"," Hall Area Transit(HAT)",NA,0,0,0.798336798336798,0,0.201663201663202
4146,0,129.2,0,34.7,0,0,163.9,2009,"FL","Hernando County Board of County Commissioners(The Bus)",NA,0,0,0.788285539963392,0,0.211714460036608
4147,0,2058.5,0,0,0,0,2058.5,2009,"NC","North Carolina State University Transportation Department(NCSU)",NA,0,0,1,0,0
4155,0,137.9,0,10,0,0,147.9,2009,"FL","St Johns County, Florida,  Board of County Commissioners(St Johns County)",NA,0,0,0.932386747802569,0,0.0676132521974307
4157,0,2125.4,0,33,0,0,2158.4,2009,"GA","Clayton County Board of Commissioners(CTRAN)",NA,0,0,0.984710896960712,0,0.0152891030392884
4158,0,157,0,218.3,0,0,375.3,2009,"FL","Lake County Board of County Commissioners(LCBOCC)",NA,0,0,0.418332001065814,0,0.581667998934186
4159,0,23.1,154.3,0,181.4,0,358.8,2009,"TN","Regional Transportation Authority(RTA)",NA,0,0.505574136008919,0.06438127090301,0.430044593088071,0
4170,0,39,0,19.3,0,0,58.3,2009,"TN","Southeast Tennessee Human Resource Agency(SETHRA)",NA,0,0,0.668953687821612,0,0.331046312178388
4172,0,159.3,0,129.6,0,0,288.9,2009,"NC","Western Piedmont Regional Transit Authority(WPRTA)",NA,0,0,0.551401869158879,0,0.448598130841121
4173,0,521,204,0,0,0,725,2009,"NC","Piedmont Authority for Regional Transportation(PART)",NA,0,0,0.718620689655172,0.281379310344828,0
4177,0,149.4,0,0,0,0,149.4,2009,"GA","Buckhead Community Improvement District(BCID)",NA,0,0,1,0,0
4179,0,2155.5,0,0,0,0,2155.5,2009,"FL","Broward County Community Bus Service(BCT)",NA,0,0,1,0,0
4180,0,9418.7,0,10.3,0,0,9429,2009,"GA","University of Georgia Transit System(UGA)",NA,0,0,0.998907625410966,0,0.00109237458903383
4185,0,670.6,0,0,0,0,670.6,2009,"FL","Bay County Transportation Planning Organization(BTT)",NA,0,0,1,0,0
4186,0,169.4,0,6.2,0,0,175.6,2009,"TN","City of Murfreesboro(Rover Public Transit)",NA,0,0,0.964692482915718,0,0.0353075170842825
5001,0,966.5,0,162.4,0,0,1128.9,2009,"WI","City of Appleton - Valley Transit( )",NA,0,0,0.85614314819736,0,0.14385685180264
5002,0,1354.4,0,68.9,0,0,1423.3,2009,"WI","Green Bay Metro(GBM)",NA,0,0,0.951591372163282,0,0.0484086278367175
5004,0,1189.8,0,85.3,0,0,1275.1,2009,"WI","LaCrosse Municipal Transit Utility(La Crosse MTU)",NA,0,0,0.933103286016783,0,0.066896713983217
5005,0,13588.4,0,289.4,0,0,13877.8,2009,"WI","Metro Transit System(Metro)",NA,0,0,0.979146550606004,0,0.0208534493939962
5006,0,1384.4,0,44,0,0,1428.4,2009,"WI","Belle Urban System - Racine(The Bus)",NA,0,0,0.969196303556427,0,0.0308036964435732
5008,0,46767.8,30.8,1173.5,0,0,47972.1,2009,"WI","Milwaukee County Transit System(MCTS)",NA,0,0,0.974895824864869,0.000642039852330834,0.0244621352827998
5009,0,913.2,0,147.9,0,0,1061.1,2009,"WI","Oshkosh Transit System(OTS)",NA,0,0,0.860616341532372,0,0.139383658467628
5010,0,4792.1,0,231,0,0,5023.1,2009,"OH","Metro Regional Transit Authority(Metro)",NA,0,0,0.954012462423603,0,0.045987537576397
5011,0,2025.9,0,139.2,0,0,2165.1,2009,"OH","Stark Area Regional Transit Authority(SARTA)",NA,0,0,0.935707357627823,0,0.0642926423721768
5012,0,22886.4,0,234.5,0,0,23120.9,2009,"OH","Southwest Ohio Regional Transit Authority(SORTA / Metro)",NA,0,0,0.989857661250211,0,0.0101423387497892
5016,0,17208.8,0,237.9,0,0,17446.7,2009,"OH","Central Ohio Transit Authority(COTA)",NA,0,0,0.986364183484556,0,0.0136358165154442
5017,0,10130.9,0,259.1,0,0,10390,2009,"OH","Greater Dayton Regional Transit Authority(GDRTA)",NA,0,0,0.975062560153994,0,0.0249374398460058
5019,0,190.3,0,8.1,0,0,198.4,2009,"OH","City of Middletown - Middletown Transit System(MTS)",NA,0,0,0.959173387096774,0,0.0408266129032258
5020,0,365.9,0,11.1,0,0,377,2009,"OH","Springfield City Area Transit(SCAT)",NA,0,0,0.970557029177719,0,0.0294429708222812
5021,0,1370.2,0,121.6,0,0,1491.8,2009,"OH","Portage Area Regional Transportation Authority(PARTA)",NA,0,0,0.918487732940072,0,0.0815122670599276
5022,0,6984.3,0,184.6,0,0,7168.9,2009,"OH","Toledo Area Regional Transit Authority(TARTA)",NA,0,0,0.974249884919583,0,0.0257501150804168
5024,0,1687.1,0,19.9,0,0,1707,2009,"OH","Western Reserve Transit Authority(WRTA)",NA,0,0,0.988342120679555,0,0.0116578793204452
5025,0,3173.5,0,25.2,0,0,3198.7,2009,"MN","Duluth Transit Authority(DTA)",NA,0,0,0.992121799481039,0,0.00787820051896083
5026,0,393,0,5.1,0,0,398.1,2009,"MN","City of Moorhead, DBA: Metropolitan Area Transit(MAT)",NA,0,0,0.987189148455162,0,0.012810851544838
5028,0,2247,0,134.4,0,0,2381.4,2009,"MN","St. Cloud Metropolitan Transit Commission(Metro Bus)",NA,0,0,0.943562610229277,0,0.0564373897707231
5029,0,557.9,0,53,0,0,610.9,2009,"MI","Bay Metropolitan Transit Authority(Bay Metro)",NA,0,0,0.91324275658864,0,0.0867572434113603
5030,0,523.2,0,26.3,0,0,549.5,2009,"MI","Battle Creek Transit(BCT)",NA,0,0,0.95213830755232,0,0.0478616924476797
5031,0,12774.2,0,781.7,0,0,13555.9,2009,"MI","Suburban Mobility Authority for Regional Transportation(SMART)",NA,0,0,0.942335071813749,0,0.057664928186251
5032,0,5154.1,0,669.4,0,0,5823.5,2009,"MI","Mass Transportation Authority(MTA)",NA,0,0,0.885051944706791,0,0.114948055293209
5033,0,8865.7,31.8,439.3,0,0,9336.8,2009,"MI","Interurban Transit Partnership(The Rapid)",NA,0,0,0.949543740896239,0.0034058778168109,0.0470503812869506
5034,0,505.9,0,52.4,0,0,558.3,2009,"MI","City of Jackson Transportation Authority(JTA)",NA,0,0,0.906143650367186,0,0.0938563496328139
5035,0,2937.1,17.4,123.7,0,0,3078.2,2009,"MI","Kalamazoo Metro Transit System(Metro Transit)",NA,0,0,0.954161522967968,0.00565265414852836,0.0401858228835033
5036,0,10885,0,488.9,0,0,11373.9,2009,"MI","Capital Area Transportation Authority(CATA)",NA,0,0,0.957015623488865,0,0.0429843765111351
5037,0,606.2,0,11.7,0,0,617.9,2009,"MI","Muskegon Area Transit System(MATS)",NA,0,0,0.981064897232562,0,0.0189351027674381
5039,0,1031.7,0,22.9,0,0,1054.6,2009,"MI","Saginaw Transit Authority Regional Service(STARS)",NA,0,0,0.978285605916935,0,0.0217143940830647
5040,0,6029.6,0,225.7,0,0,6255.3,2009,"MI","Ann Arbor Transportation Authority(AATA)",NA,0,0,0.963918597029719,0,0.0360814029702812
5041,0,154,0,25.2,0,0,179.2,2009,"IN","City of Anderson Transportation System(CATS)",NA,0,0,0.859375,0,0.140625
5042,0,265.6,0,5.6,0,0,271.2,2009,"IN","East Chicago Transit(ECT)",NA,0,0,0.979351032448378,0,0.0206489675516224
5043,0,1831.5,0,48.7,0,0,1880.2,2009,"IN","Metropolitan Evansville Transit System(METS)",NA,0,0,0.974098500159557,0,0.0259014998404425
5044,0,1791.8,0,45.7,0,0,1837.5,2009,"IN","Fort Wayne Public Transportation Corporation(Citilink)",NA,0,0,0.97512925170068,0,0.0248707482993197
5045,0,765.5,0,12.1,0,0,777.6,2009,"IN","Gary Public Transportation Corporation(GPTC)",NA,0,0,0.984439300411523,0,0.0155606995884774
5047,0,1609.1,0,34.1,0,0,1643.2,2009,"IL","Bloomington-Normal Public Transit System(B-NPTS)",NA,0,0,0.979247809152872,0,0.0207521908471276
5050,0,8199.8,0,250.1,0,0,8449.9,2009,"IN","Indianapolis and Marion County Public Transportation(IndyGo)",NA,0,0,0.970402016591912,0,0.0295979834080877
5051,0,4720.4,0,21.2,0,0,4741.6,2009,"IN","Greater Lafayette Public Transportation Corporation(CityBus)",NA,0,0,0.995528935380462,0,0.00447106461953771
5052,0,2470.1,0,44.9,0,0,2515,2009,"IN","South Bend Public Transportation Corporation(Transpo)",NA,0,0,0.982147117296223,0,0.0178528827037773
5053,0,299.9,0,16.2,0,0,316.1,2009,"IN","Terre Haute Transit Utility(THTU)",NA,0,0,0.94875039544448,0,0.0512496045555204
5054,0,1865.4,0,68,0,0,1933.4,2009,"IN","Muncie Indiana Transit System(MITS)",NA,0,0,0.964828799006931,0,0.0351712009930692
5056,0,2673.8,0,111.8,0,0,2785.6,2009,"IL","Greater Peoria Mass Transit District(CityLink)",NA,0,0,0.959865020103389,0,0.0401349798966111
5057,0,2864.6,0,17.9,0,0,2882.5,2009,"IL","Rock Island County Metropolitan Mass Transit District(MetroLink)",NA,0,0,0.993790112749349,0,0.00620988725065048
5058,0,1748,0,119.6,0,0,1867.6,2009,"IL","Rockford Mass Transit District(RMTD)",NA,0,0,0.935960591133005,0,0.0640394088669951
5059,0,1644.6,0,51,0,0,1695.6,2009,"IL","Springfield Mass Transit District(SMTD)",NA,0,0,0.969922151450814,0,0.0300778485491861
5060,0,9975.2,0,136.7,0,0,10111.9,2009,"IL","Champaign-Urbana Mass Transit District(C-U MTD)",NA,0,0,0.986481274537921,0,0.0135187254620793
5061,0,1257.4,0,34,0,0,1291.4,2009,"IL","Decatur Public Transit System(DPTS)",NA,0,0,0.973671983893449,0,0.026328016106551
5066,0,318672.8,0,0,202569,0,521241.8,2009,"IL","Chicago Transit Authority(CTA)",NA,0,0.388627696397334,0.611372303602666,0,0
5088,0,452.6,0,65.8,0,0,518.4,2009,"WI","Sheboygan Transit System",NA,0,0,0.873070987654321,0,0.126929012345679
5090,0,263.4,0,23.6,0,0,287,2009,"OH","Richland County Transit(RCT)",NA,0,0,0.917770034843206,0,0.0822299651567944
