"ID","year","bus","LR","rail","cars","oth","total"
"4034-B",2000,65821,0,14080.2,0,0,79901.2
"4034-B",2001,65413.7,0,13735.3,0,0,79149
"4035",2002,20546.8,0,0,219.7,719.9,21486.4
"4035",2003,21895,0,0,222.3,612.7,22730
"4035",2004,22677.8,0,0,185.7,569.4,23432.9
"4035",2005,24059.4,0,0,167.1,581.2,24807.7
"4035",2006,24624.9,0,0,176.9,524.5,25326.3
"4035",2007,25322.3,0,0,205.4,550.6,26078.3
"4035",2008,26427.1,0,0,199.5,608.6,27235.2
"4035",2009,23747.8,0,0,182.4,686.3,24616.5
"4035",2010,24780.7,0,0,189.6,749.6,25719.9
"4035",2011,26996.2,0,0,205.9,821.2,28023.3
"4035",2012,28184.7,0,0,200.1,865.2,29250
"4035-B",2000,20735.6,0,0,270.8,752.3,21758.7
"4035-B",2001,21290,0,0,290.3,724.4,22304.7
"4036",2002,4140.3,0,0,0,51,4191.3
"4036",2003,4372.8,0,0,0,60.1,4432.9
"4036",2004,4459.4,0,0,0,55.4,4514.8
"4036",2005,4612.7,0,0,0,52.9,4665.6
"4036",2006,4333.2,0,0,0,53.8,4387
"4036",2007,4136.8,0,0,0,56.2,4193
"4036",2008,4212.7,0,0,0,62.6,4275.3
"4036",2009,4409,0,0,0,64.8,4473.8
"4036",2010,4762.2,0,0,0,66.4,4828.6
"4036",2011,4910.9,0,0,0,68.1,4979
"4036",2012,4585.6,0,0,0,79.2,4664.8
"4036-B",2000,3922.2,0,0,0,49.2,3971.4
"4036-B",2001,3934.4,0,0,0,48.5,3982.9
"4037",2002,6398.7,0,0,0,396.4,6795.1
"4037",2003,7199.5,0,0,0,450.3,7649.8
"4037",2004,7654.2,0,0,0,546.8,8201
"4037",2005,8419.5,0,0,0,741.4,9160.9
"4037",2006,9310.4,0,0,0,660.2,9970.6
"4037",2007,10133.3,0,0,0,913.3,11046.6
"4037",2008,9844.8,0,0,0,953.2,10798
"4037",2009,10045.3,0,0,0,891,10936.3
"4037",2010,10343.5,0,0,0,892.2,11235.7
"4037",2011,11143.9,0,0,0,913.1,12057
"4037",2012,11579,0,0,28.2,908,12515.2
"4037-B",2000,6463.4,0,0,0,450.1,6913.5
"4037-B",2001,5925.3,0,0,0,371.8,6297.1
"4038",2002,1621.2,0,0,0,53.6,1674.8
"4038",2003,1627,0,0,0,58.9,1685.9
"4038",2004,1596,0,0,0,59,1655
"4038",2005,1215.7,0,0,0,56.8,1272.5
"4038",2006,1182.1,0,0,0,57.4,1239.5
"4038",2007,1046.5,0,0,0,56.5,1103
"4038",2008,1123.5,0,0,0,56.5,1180
"4038",2009,1131.9,0,0,0,55.1,1187
"4038",2010,1152.4,0,0,0,56.4,1208.8
"4038",2011,1318.2,0,0,0,56.2,1374.4
"4038",2012,1473.4,0,0,0,49.7,1523.1
"4038-B",2000,1629.2,0,0,0,57.6,1686.8
"4038-B",2001,1502.1,0,0,0,51.6,1553.7
"4040",2002,8025,0,0,0,493.9,8518.9
"4040",2003,8484.9,0,0,0,541.9,9026.8
"4040",2004,8934.8,0,0,0,569.4,9504.2
"4040",2005,9765.8,0,0,0,584.7,10350.5
"4040",2006,10489.4,0,0,0,544,11033.4
"4040",2007,10171.2,0,0,0,402.2,10573.4
"4040",2008,10291,0,0,0,347.1,10638.1
"4040",2009,10253.9,0,0,0,357.9,10611.8
"4040",2010,10757.4,0,0,0,369.6,11127
"4040",2011,11752.5,0,502.9,0,383.7,12639.1
"4040",2012,11500.9,0,817.2,0,388.3,12706.4
"4040-B",2000,8173.3,0,0,0,217.8,8391.1
"4040-B",2001,8011.4,0,0,0,496.8,8508.2
"4041",2002,9390.6,0,0,24.9,35.5,9451
"4041",2003,9185.4,503.7,0,34.7,34.7,9758.5
"4041",2004,9818.6,519.6,0,33.1,40.2,10411.5
"4041",2005,11041.9,565,0,46.1,49.3,11702.3
"4041",2006,11914.3,520.3,0,76,63.2,12573.8
"4041",2007,12209,562.3,0,80.8,82.4,12934.5
"4041",2008,13054.2,484.7,0,91.7,101.4,13732
"4041",2009,13125.5,505.7,0,83.1,97,13811.3
"4041",2010,12665.4,502,0,66.4,104.4,13338.2
"4041",2011,14562.7,0,431.4,0,123.1,15117.2
"4041",2012,14314.6,0,306.2,0,128.8,14749.6
"4041-B",2000,9219.7,0,0,17.4,303.7,9540.8
"4041-B",2001,9761,0,0,13.8,40.2,9815
"4042",2002,2878.5,0,0,0,112.9,2991.4
"4042",2003,3630.6,0,0,0,125.3,3755.9
"4042",2004,4034.6,0,0,0,146.8,4181.4
"4042",2005,3686.4,0,0,0,147.6,3834
"4042",2006,3541.7,0,0,0,136.9,3678.6
"4042",2007,3124.3,0,0,0,129.4,3253.7
"4042",2008,3083.8,0,0,0,139.4,3223.2
"4042",2009,2805.1,0,0,0,137,2942.1
"4042",2010,2446.5,0,0,0,116.3,2562.8
"4042",2011,2430.1,0,0,0,116.5,2546.6
"4042",2012,2734,0,0,0,121.6,2855.6
"4042-B",2000,2640.5,0,0,0,111.1,2751.6
"4042-B",2001,2662,0,0,0,113,2775
"4043",2002,1197.6,0,0,0,31.7,1229.3
"4043",2003,1130.4,0,0,0,50.3,1180.7
"4043",2004,860.2,0,0,0,99.2,959.4
"4043",2005,793.1,0,0,0,71.5,864.6
"4043",2006,855.3,0,0,0,90.5,945.8
"4043",2007,942.5,0,0,0,97.2,1039.7
"4043",2008,1093,0,0,0,105.1,1198.1
"4043",2009,1107,0,0,0,108.5,1215.5
"4043",2010,1082.1,0,0,0,106.4,1188.5
"4043",2011,1079.2,0,0,0,110.4,1189.6
"4043",2012,1090.1,0,0,0,94.2,1184.3
"4043-B",2000,1219.2,0,0,8.4,31.3,1258.9
"4043-B",2001,1197.6,0,0,8.2,31.7,1237.5
"4044",2002,339.2,0,0,0,86.9,426.1
"4044",2003,377.4,0,0,0,75,452.4
"4044",2004,577.2,0,0,0,65.7,642.9
"4044",2005,708.4,0,0,0,41.2,749.6
"4044",2006,869.7,0,0,0,38.3,908
"4044",2007,1049.9,0,0,0,36.8,1086.7
"4044",2008,1294.2,0,0,0,37.2,1331.4
"4044",2009,1298.8,0,0,0,38.2,1337
"4044",2010,1320.7,0,0,0,41.3,1362
"4044",2011,1163.3,0,0,0,40.9,1204.2
"4044",2012,997.4,0,0,0,38.7,1036.1
"4044-A",2000,21.4,0,0,0,204,225.4
"4044-A",2001,260.2,0,0,0,195.9,456.1
"4045",2003,155.1,0,0,0,18.7,173.8
"4045",2004,127.2,0,0,0,16.9,144.1
"4045",2005,120.9,0,0,0,17.2,138.1
"4045",2006,124,0,0,0,17.6,141.6
"4045",2007,178.4,0,0,0,14.3,192.7
"4045",2008,197.1,0,0,0,13.3,210.4
"4045",2009,194.7,0,0,0,13.8,208.5
"4045",2010,224.1,0,0,0,13.6,237.7
"4045",2011,265.6,0,0,0,15.9,281.5
"4045",2012,282.4,0,0,0,16.5,298.9
"4045-A",2000,174.7,0,0,0,11.8,186.5
"4045-A",2001,171.2,0,0,0,19.2,190.4
"4046",2002,1557.8,0,0,0,164.4,1722.2
"4046",2003,1718.4,0,0,1.8,216.8,1937
"4046",2004,1778,0,0,0,191.6,1969.6
"4046",2005,1876.2,0,0,0,205.8,2082
"4046",2006,1902.8,0,0,7.5,209.1,2119.4
"4046",2007,2194.6,0,0,0,232.7,2427.3
"4046",2008,2300.8,0,0,0,241.8,2542.6
"4046",2009,2551.7,0,0,0,178.3,2730
"4046",2010,2733,0,0,0,171.4,2904.4
"4046",2011,2882,0,0,0,173,3055
"4046",2012,2795.5,0,0,0,166.2,2961.7
"4046-B",2000,1620.6,0,0,0,91.4,1712
"4046-B",2001,1674.6,0,0,0,153.1,1827.7
"4047",2002,787.1,0,0,0,11.5,798.6
"4047",2003,1423.9,0,0,0,10.4,1434.3
"4047",2004,1478.8,0,0,0,10.1,1488.9
"4047",2005,1482.7,0,0,0,10.2,1492.9
"4047",2006,1465.9,0,0,0,10.5,1476.4
"4047",2007,1527.7,0,0,0,9,1536.7
"4047",2008,1671.7,0,0,0,8.4,1680.1
"4047",2009,1839,0,0,0,8.5,1847.5
"4047",2010,1779.8,0,0,0,9.4,1789.2
"4047",2011,1857.3,0,0,0,9.5,1866.8
"4047",2012,1789.7,0,0,0,9.2,1798.9
"4047-A",2000,1363.1,0,0,0,12.2,1375.3
"4047-A",2001,1478.9,0,0,0,12.7,1491.6
"4049",2012,68.5,0,0,0,40.9,109.4
"4051",2002,3545.9,0,0,0,60.5,3606.4
"4051",2003,4833.8,0,0,0,72.6,4906.4
"4051",2004,5192.7,0,0,0,73.6,5266.3
"4051",2005,5711.1,0,0,0,72.7,5783.8
"4051",2006,5874.2,0,0,0,77.4,5951.6
"4051",2007,5900.5,0,0,0,75.4,5975.9
"4051",2008,6328.2,0,0,0,70.5,6398.7
"4051",2009,7929.4,0,0,0,66.7,7996.1
"4051",2010,7490.6,0,0,0,61.9,7552.5
"4051",2011,7136.1,0,0,0,64.6,7200.7
"4051",2012,6881.7,0,0,0,62.4,6944.1
"4051-A",2000,2916.3,0,0,0,60.3,2976.6
"4051-A",2001,2957.4,0,0,0,59.8,3017.2
"4053",2002,739.5,0,0,0,14,753.5
"4053",2003,744.7,0,0,0,11.4,756.1
"4053",2004,747.5,0,0,0,7.3,754.8
"4053",2005,734.9,0,0,0,6.3,741.2
"4053",2006,896.3,0,0,0,8,904.3
"4053",2007,832.2,0,0,0,8.1,840.3
"4053",2008,751.7,0,0,0,7.8,759.5
"4053",2009,742.1,0,0,0,7.7,749.8
"4053",2010,696,0,0,0,6.5,702.5
"4053",2011,497.3,0,0,0,9.4,506.7
"4053",2012,801,0,0,0,9.5,810.5
"4053-B",2000,578.5,0,0,0,2.1,580.6
