State,Name,ID,Org Type,Mode,TOS,VOMS,Vehicles Available for Maximum Service,,Service Supplied (in Thousands),,,,,,,,,,Unlinked Passenger Trips,,,,
TX,"Metropolitan Transit Authority of Harris County, Texas(Metro)",6008,B,MB,PT,180,189,,"8,767.6",,"10,786.1",,"8,751.4",,645.0,,572.5,,"13,847.5",,"96,624.7",,
TX,"Metropolitan Transit Authority of Harris County, Texas(Metro)",6008,B,MB,DO,846,"1,017",,"32,237.0",,"37,889.4",,"32,047.7",,"2,453.8",,"2,221.9",,"58,947.7",,"377,494.3",,
TX,"Metropolitan Transit Authority of Harris County, Texas(Metro)",6008,B,VP,PT,766,859,,0.0 ,,"10,371.6",,"10,371.6",,323.6,,323.6,,"2,619.1",,"71,672.4",,
,,,,Total,,"2,224","3,076",,"41,909.3",,"76,149.5",,"66,030.9",,"4,385.4",,"3,988.1",,"88,510.7",,"590,000.9",,
TX,Midland-Odessa Urban Transit District(EZ RIDER),6097,A,DR,DO,6,8,,0.0 ,,148.7,,115.9,,9.1,,7.8,,23.9,,116.1,,
TX,Midland-Odessa Urban Transit District(EZ RIDER),6097,A,MB,DO,12,16,,804.4,,804.4,,721.0,,50.4,,47.1,,399.5,,652.6,,
,,,,Total,,18,24,,804.4,,953.2,,836.8,,59.5,,54.9,,423.4,,768.7,,
TX,Port Arthur Transit(PAT),6013,A,DR,DO,5,7,,0.0 ,,117.1,,107.6,,8.8,,7.8,,22.2,,138.6,,
TX,Port Arthur Transit(PAT),6013,A,MB,DO,5,10,,245.5,,245.5,,242.2,,15.1,,14.6,,126.5,,"1,075.7",,
,,,,Total,,10,17,,245.5,,362.6,,349.9,,23.9,,22.3,,148.7,,"1,214.3",,
TX,"Texoma Area Paratransit System, Inc(TAPS)",6107,B,DR,DO,65,73,,0.0 ,,"1,002.0",,931.2,,63.0,,58.3,,165.4,,"1,771.2",,
TX,"Texoma Area Paratransit System, Inc(TAPS)",6107,B,MB,DO,8,10,,123.6,,148.1,,104.6,,7.3,,6.1,,19.0,,288.8,,
TX,"Texoma Area Paratransit System, Inc(TAPS)",6107,B,MB,PT,3,4,,36.6,,86.3,,36.6,,2.4,,1.1,,13.4,,534.0,,
,,,,Total,,76,87,,160.2,,"1,236.4",,"1,072.4",,72.6,,65.5,,197.8,,"2,594.1",,
TX,The Gulf Coast Center(Connect Transit),6082,A,DR,DO,16,24,,0.0 ,,652.8,,522.3,,34.5,,29.9,,55.7,,"1,010.0",,
TX,The Gulf Coast Center(Connect Transit),6082,A,MB,DO,8,12,,120.0,,132.3,,118.9,,7.2,,6.6,,15.7,,105.1,,
,,,,Total,,24,36,,120.0,,785.1,,641.1,,41.8,,36.5,,71.5,,"1,115.1",,
TX,VIA Metropolitan Transit(VIA),6011,B,DR,DO,91,105,,0.0 ,,"5,283.9",,"4,503.2",,279.9,,244.6,,533.3,,"5,987.9",,
TX,VIA Metropolitan Transit(VIA),6011,B,DR,PT,110,121,,0.0 ,,"5,668.6",,"4,778.8",,276.4,,236.4,,545.3,,"6,691.6",,
TX,VIA Metropolitan Transit(VIA),6011,B,MB,DO,346,427,,"20,228.1",,"22,166.7",,"20,074.3",,"1,577.9",,"1,504.3",,"43,296.3",,"171,668.7",,
TX,VIA Metropolitan Transit(VIA),6011,B,VP,PT,36,38,,0.0 ,,"1,196.1",,"1,196.1",,24.2,,24.2,,125.3,,"8,425.5",,
,,,,Total,,583,691,,"20,228.1",,"34,315.3",,"30,552.5",,"2,158.4",,"2,009.5",,"44,500.3",,"192,773.7",,
TX,"Waco Transit System, Inc.(WTS)",6012,A,DR,DO,8,14,,0.0 ,,223.5,,205.6,,18.4,,16.0,,30.3,,165.8,,
TX,"Waco Transit System, Inc.(WTS)",6012,A,MB,DO,15,19,,776.3,,780.6,,764.1,,46.9,,46.1,,636.1,,"3,403.2",,
,,,,Total,,23,33,,776.3,,"1,004.0",,969.7,,65.3,,62.1,,666.4,,"3,569.0",,
UT,Cache Valley Transit District(CVTD),8028,B,DR,DO,4,9,,0.0 ,,45.8,,40.4,,4.1,,3.7,,10.4,,41.6,,
UT,Cache Valley Transit District(CVTD),8028,B,DR,PT,4,9,,0.0 ,,66.2,,58.0,,6.0,,5.5,,15.1,,59.7,,
UT,Cache Valley Transit District(CVTD),8028,B,MB,DO,17,24,,342.2,,354.4,,341.9,,23.2,,22.2,,787.7,,"2,491.4",,
UT,Cache Valley Transit District(CVTD),8028,B,MB,PT,17,24,,481.6,,493.9,,481.4,,32.4,,31.1,,"1,004.5",,"2,986.8",,
,,,,Total,,42,66,,823.8,,960.3,,921.7,,65.7,,62.5,,"1,817.7",,"5,579.6",,
UT,Utah Transit Authority(UTA),8001,B,CR,DO,18,35,,"2,241.7",,"2,289.4",,"2,250.0",,112.3,,108.8,,"1,322.5",,"32,458.2",,
UT,Utah Transit Authority(UTA),8001,B,DR,DO,75,101,,0.0 ,,"1,977.1",,"1,648.5",,146.8,,118.8,,302.6,,"3,261.6",,
UT,Utah Transit Authority(UTA),8001,B,DR,PT,67,82,,0.0 ,,"1,660.7",,"1,280.4",,114.5,,92.6,,197.9,,"2,334.6",,
UT,Utah Transit Authority(UTA),8001,B,LR,DO,43,55,,"3,291.6",,"3,337.3",,"3,318.7",,269.0,,265.5,,"13,385.1",,"60,857.3",,
UT,Utah Transit Authority(UTA),8001,B,MB,DO,371,501,,"15,908.7",,"19,342.4",,"16,777.8",,"1,238.9",,904.3,,"20,657.0",,"104,954.1",,
UT,Utah Transit Authority(UTA),8001,B,VP,DO,458,464,,0.0 ,,"7,800.0",,"7,800.0",,182.8,,182.8,,"1,353.9",,"52,088.0",,
,,,,Total,,"1,032","1,238",,"21,441.9",,"36,406.9",,"33,075.4",,"2,064.3",,"1,431.0",,"37,219.0",,"255,953.8",,
VA,Arlington Transit - Arlington County(ART),3080,B,DR,PT,22,30,,0.0 ,,296.3,,245.7,,50.1,,43.7,,108.3,,320.5,,
VA,Arlington Transit - Arlington County(ART),3080,B,MB,PT,23,35,,499.1,,706.5,,496.7,,55.8,,50.8,,"1,428.8",,"2,429.0",,
,,,,Total,,45,65,,499.1,,"1,002.9",,742.4,,105.9,,94.5,,"1,537.1",,"2,749.5",,
VA,Blacksburg Transit(BT),3091,A,DR,DO,4,6,,0.0 ,,87.8,,66.5,,9.4,,7.8,,14.7,,38.7,,
VA,Blacksburg Transit(BT),3091,A,MB,DO,30,38,,667.4,,752.4,,691.2,,73.9,,70.6,,"2,954.4",,"5,739.2",,
,,,,Total,,34,44,,667.4,,840.2,,757.8,,83.3,,78.5,,"2,969.1",,"5,777.9",,
VA,Charlottesville Area Transit(CTS),3036,B,MB,DO,25,38,,919.7,,949.4,,919.7,,90.2,,89.1,,"2,012.5",,"4,588.4",,
VA,City of Alexandria (DASH),3071,B,DR,PT,28,48,,0.0 ,,459.0,,256.1,,48.8,,40.7,,74.2,,387.5,,
VA,City of Alexandria (DASH),3071,B,MB,PT,3,5,,40.9,,48.2,Q,40.9,Q,4.4,Q,4.0,Q,575.2,Q,580.9,Q,
VA,City of Alexandria (DASH),3071,B,MB,DO,49,64,,"1,405.3",,"1,552.3",,"1,405.3",,166.2,,154.4,,"3,989.8",,"11,372.1",,
,,,,Total,,80,117,,"1,446.2",,"2,059.5",,"1,702.3",,219.4,,199.1,,"4,639.2",,"12,340.5",,
VA,City of Danville Mass Transit System(Danville Transit),3069,A,DR,DO,3,6,,0.0 ,,137.3,,71.4,,8.0,,4.1,,21.4,,133.4,,
VA,City of Danville Mass Transit System(Danville Transit),3069,A,MB,DO,6,9,,272.2,,281.3,,270.0,,17.9,,17.5,,233.7,,"1,185.7",,
,,,,Total,,9,15,,272.2,,418.6,,341.4,,25.9,,21.5,,255.1,,"1,319.1",,
VA,City of Fairfax CUE Bus(CUE),3058,A,MB,DO,8,12,,449.9,,450.5,,435.0,,34.5,,33.9,,"1,031.7",,"4,292.5",,
VA,City of Harrisonburg Department of Public Transportation(Harrisonburg Transit),3094,B,DR,DO,6,8,,0.0 ,,91.2,,82.2,,10.1,,9.5,,20.3,,80.3,,
VA,City of Harrisonburg Department of Public Transportation(Harrisonburg Transit),3094,B,DR,PT,1,24,,0.0 ,,7.1,,7.1,,0.8,,0.8,,2.5,,7.1,,
VA,City of Harrisonburg Department of Public Transportation(Harrisonburg Transit),3094,B,MB,DO,23,28,,463.8,,486.3,,463.3,,47.4,,45.7,,"1,686.8",,"4,554.2",,
,,,,Total,,30,60,,463.8,,584.6,,552.7,,58.4,,56.0,,"1,709.6",,"4,641.6",,
VA,Fairfax Connector Bus System(Fairfax Connector),3068,B,MB,PT,141,253,,"6,867.2",,"7,710.8",,"6,803.7",,541.5,,475.9,,"9,576.6",,"71,920.9",,
VA,Fredericksburg Regional Transit(FRED),3079,A,MB,DO,21,30,,984.6,,"1,086.2",,984.6,,65.3,,61.9,,559.3,,"3,417.3",,
VA,Greater Lynchburg Transit Company(GLTC),3008,A,DR,DO,7,9,,0.0 ,,161.6,,153.5,,10.2,,9.0,,22.7,,151.2,,
VA,Greater Lynchburg Transit Company(GLTC),3008,A,MB,DO,27,40,,"1,179.3",,"1,201.5",,"1,177.4",,94.6,,93.4,,"2,954.9",,"4,107.3",,
,,,,Total,,34,49,,"1,179.3",,"1,363.1",,"1,331.0",,104.8,,102.5,,"2,977.5",,"4,258.5",,
VA,Greater Richmond Transit Company(GRTC Transit System),3006,B,DR,DO,63,80,,0.0 ,,"2,500.0",,"2,210.1",,136.1,,118.4,,190.7,,"2,392.0",,
VA,Greater Richmond Transit Company(GRTC Transit System),3006,B,DR,PT,55,60,,0.0 ,,414.5,,374.1,,23.5,,21.7,,40.4,,401.6,,
VA,Greater Richmond Transit Company(GRTC Transit System),3006,B,MB,PT,2,3,,112.5,,127.2,,112.5,,4.1,,3.1,,16.1,,751.7,,
VA,Greater Richmond Transit Company(GRTC Transit System),3006,B,MB,DO,142,178,,"5,261.4",,"5,693.8",,"5,248.4",,480.2,,457.9,,"13,216.8",,"42,757.7",,
VA,Greater Richmond Transit Company(GRTC Transit System),3006,B,VP,PT,91,104,,0.0 ,,"2,949.1",,"2,949.1",,55.6,,55.6,,321.0,,"22,937.0",,
,,,,Total,,353,425,,"5,373.8",,"11,684.6",,"10,894.2",,699.5,,656.6,,"13,785.0",,"69,240.0",,
VA,Greater Roanoke Transit Company(Valley Metro),3007,B,DR,PT,16,49,,0.0 ,,615.5,,615.5,,50.3,,50.3,,50.9,,615.5,,
VA,Greater Roanoke Transit Company(Valley Metro),3007,B,MB,DO,35,47,,"1,551.5",,"1,648.1",,"1,551.5",,115.6,,109.7,,"2,539.7",,"11,581.2",,
,,,,Total,,51,96,,"1,551.5",,"2,263.6",,"2,166.9",,165.8,,160.0,,"2,590.6",,"12,196.7",,
VA,"JAUNT, Inc.",3045,A,DR,DO,59,72,,0.0 ,,"1,799.7",,"1,551.4",,130.2,,105.5,,294.2,,"3,041.6",,
VA,Loudoun County Commuter Bus Service - Office of Transportation Services(LC Transit),3081,B,MB,PT,37,43,,"1,101.5",,"2,039.9",,"1,101.2",,71.4,,40.4,,890.0,,"29,227.9",,
VA,"Martz Group, National Coach Works of Virginia(NCW)",3103,E,MB,DO,14,17,,387.0,,445.7,,379.1,,13.3,,11.4,,193.1,,"8,685.0",,
VA,Petersburg Area Transit(PAT),3009,A,DR,DO,5,6,,0.0 ,,62.9,Q,27.7,,5.1,Q,4.8,,10.2,,47.5,,
VA,Petersburg Area Transit(PAT),3009,A,MB,DO,10,16,,419.5,,414.5,,414.2,,39.5,,38.4,,609.0,,"1,522.6",,
,,,,Total,,15,22,,419.5,,477.5,,441.9,,44.6,,43.2,,619.2,,"1,570.1",,
VA,Potomac and Rappahannock Transportation Commission(PRTC),3070,B,MB,PT,107,129,,"3,089.5",,"4,749.8",,"3,084.4",,230.1,,160.4,,"3,179.2",,"55,391.2",,
VA,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit(HRT)",3083,B,DR,PT,71,83,,0.0 ,,"3,141.4",,"2,944.0",,193.4,,176.0,,267.0,,"3,206.4",,
VA,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit(HRT)",3083,B,FB,PT,2,2,,11.9,,11.9,,11.9,,5.8,,5.8,,322.1,,163.8,,
VA,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit(HRT)",3083,B,MB,DO,290,390,,"12,324.3",,"11,912.3",,"11,764.9",,873.0,,871.4,,"15,195.0",,"92,658.7",,
VA,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit(HRT)",3083,B,VP,DO,52,81,,0.0 ,,798.4,,798.4,,26.3,,26.3,,165.2,,"5,527.7",,
,,,,Total,,415,556,,"12,336.2",,"15,864.0",,"15,519.2",,"1,098.5",,"1,079.6",,"15,949.3",,"101,556.7",,
VA,Virginia Railway Express(VRE),3073,B,CR,PT,78,108,,"1,861.2",,"2,152.0",,"1,866.9",,69.5,,59.3,,"3,868.0",,"109,948.5",,
VA,Williamsburg Area Transit Authority(WAT),3076,B,DR,DO,4,5,,0.0 ,,77.0,,54.6,,5.7,,4.4,,5.8,,42.1,,
VA,Williamsburg Area Transit Authority(WAT),3076,B,MB,PT,17,21,,375.7,,375.7,Q,358.4,Q,33.0,Q,31.4,Q,"2,092.7",,"1,674.2",,
VA,Williamsburg Area Transit Authority(WAT),3076,B,MB,DO,20,22,,723.7,,758.9,,727.1,,48.9,Q,43.5,,859.7,,"3,782.9",,
,,,,Total,,41,48,,"1,099.4",,"1,211.6",,"1,140.1",,87.6,,79.3,,"2,958.2",,"5,499.2",,
VT,Chittenden County Transportation Authority(CCTA),1066,B,DR,PT,24,30,,0.0 ,,348.3,,294.2,,25.2,,21.8,,37.4,,189.9,,
VT,Chittenden County Transportation Authority(CCTA),1066,B,MB,DO,45,55,,"1,347.9",,"1,441.2",,"1,349.4",,102.0,,95.7,,"2,514.6",,"9,797.8",,
,,,,Total,,69,85,,"1,347.9",,"1,789.5",,"1,643.6",,127.2,,117.5,,"2,552.0",,"9,987.7",,
WA,Ben Franklin Transit(BFT),0018,B,DR,PT,27,28,,0.0 ,,"1,147.7",,914.0,,61.7,,44.8,,224.0,,"1,297.9",,
WA,Ben Franklin Transit(BFT),0018,B,DR,DO,96,101,,0.0 ,,"2,308.8",,"2,149.0",,158.2,,123.9,,432.5,,"1,855.4",,
WA,Ben Franklin Transit(BFT),0018,B,MB,DO,67,68,,"2,571.1",,"2,733.9",,"2,534.8",,154.6,,146.8,,"3,663.5",,"22,385.1",Q,
WA,Ben Franklin Transit(BFT),0018,B,VP,DO,362,365,,0.0 ,,"4,548.9",,"4,548.9",,107.9,,107.9,,"1,177.1",,"46,078.0",,
,,,,Total,,552,562,,"2,571.1",,"10,739.3",,"10,146.8",,482.4,,423.4,,"5,497.1",,"71,616.4",,
WA,Central Puget Sound Regional Transit Authority(ST),0040,B,CR,PT,56,69,,"1,408.5",,"1,418.0",,"1,399.7",,44.2,,36.0,,"2,492.4",,"59,883.9",,
WA,Central Puget Sound Regional Transit Authority(ST),0040,B,LR,PT,26,35,,"1,127.5",,"1,131.0",,"1,113.3",,65.5,,60.5,,"2,501.2",,"15,924.4",,
WA,Central Puget Sound Regional Transit Authority(ST),0040,B,LR,DO,2,3,,89.6,,89.6,,89.4,,9.6,,9.4,,889.6,,880.5,,
WA,Central Puget Sound Regional Transit Authority(ST),0040,B,MB,DO,168,197,,"8,523.7",,"11,003.2",,"8,670.8",,549.5,,455.5,,"11,142.1",,"151,610.7",Q,
WA,Central Puget Sound Regional Transit Authority(ST),0040,B,MB,PT,37,46,,"2,159.2",,"2,736.7",,"2,159.8",,127.0,,80.7,,"2,642.6",,"45,884.6",,
,,,,Total,,289,350,,"13,308.6",,"16,378.6",,"13,433.0",,795.7,,582.3,,"19,667.9",,"274,184.1",,
WA,City of Seattle - Seattle Center Monorail Transit(SMS),0023,B,MO,PT,8,8,,198.5,,198.5,,198.5,,20.3,,20.3,,"1,732.3",,"1,559.1",,
WA,Clark County Public Transportation Benefit Area Authority(C-Tran),0024,A,DR,DO,47,68,,0.0 ,,"1,431.8",,"1,250.9",,92.3,,81.1,,215.4,,"1,295.9",,
WA,Clark County Public Transportation Benefit Area Authority(C-Tran),0024,A,MB,DO,83,110,,"4,290.4",,"4,970.8",,"4,289.4",,299.2,,275.7,,"6,201.2",,"34,730.8",,
WA,Clark County Public Transportation Benefit Area Authority(C-Tran),0024,A,VP,DO,9,30,,0.0 ,,65.9,,65.9,,2.1,,2.1,,14.1,,379.4,,
,,,,Total,,139,208,,"4,290.4",,"6,468.5",,"5,606.1",,393.6,,358.9,,"6,430.6",,"36,406.1",,
WA,Community Urban Bus Service(CUBS),0016,B,DR,PT,10,11,,0.0 ,,170.6,,164.6,,17.5,,17.1,,49.6,,173.1,,
WA,Community Urban Bus Service(CUBS),0016,B,MB,DO,5,8,,215.5,,216.2,,212.2,,16.9,,16.6,,444.8,,"1,859.2",,
,,,,Total,,15,19,,215.5,,386.9,,376.8,,34.3,,33.7,,494.4,,"2,032.3",,
WA,Everett Transit(ET),0005,A,DR,DO,18,22,,0.0 ,,559.9,,506.4,,45.4,,42.8,,109.0,,586.2,,
WA,Everett Transit(ET),0005,A,MB,DO,42,49,,"1,452.2",,"1,590.8",,"1,455.7",,124.3,,117.7,,"2,495.0",,"9,570.8",,
,,,,Total,,60,71,,"1,452.2",,"2,150.8",,"1,962.1",,169.7,,160.5,,"2,604.0",,"10,157.0",,
WA,Intercity Transit(I.T.),0019,A,DR,DO,30,37,,0.0 ,,906.8,,828.2,,69.5,,65.5,,148.3,,943.6,,
WA,Intercity Transit(I.T.),0019,A,MB,DO,56,68,,"2,604.4",,"2,761.0",,"2,604.4",,202.2,,194.0,,"4,298.3",,"19,144.3",,
WA,Intercity Transit(I.T.),0019,A,VP,DO,187,211,,0.0 ,,"3,185.1",,"3,185.1",,82.8,,82.8,,680.7,,"24,029.5",,
,,,,Total,,273,316,,"2,604.4",,"6,852.9",,"6,617.8",,354.5,,342.3,,"5,127.3",,"44,117.4",,
WA,King County Department of Transportation - Metro Transit Division(King County Metro),0001,B,DR,PT,347,347,,0.0 ,,"11,469.6",,"9,975.0",,742.8,,657.2,,"1,142.5",,"11,799.8",,
WA,King County Department of Transportation - Metro Transit Division(King County Metro),0001,B,LR,DO,2,3,,60.2,,60.4,,60.2,,11.3,,11.2,,451.2,,414.6,,
WA,King County Department of Transportation - Metro Transit Division(King County Metro),0001,B,MB,PT,29,32,,832.4,,"1,022.6",,831.5,,79.6,,71.9,,846.7,,"2,719.9",,
WA,King County Department of Transportation - Metro Transit Division(King County Metro),0001,B,MB,DO,943,"1,169",,"31,098.6",,"39,928.5",,"31,280.9",,"2,947.0",,"2,550.8",,"90,502.0",,"457,599.2",,
WA,King County Department of Transportation - Metro Transit Division(King County Metro),0001,B,TB,DO,129,159,,"3,429.1",,"3,526.9",,"3,381.4",,530.5,,513.1,,"19,719.2",,"35,624.2",,
WA,King County Department of Transportation - Metro Transit Division(King County Metro),0001,B,VP,DO,"1,137","1,314",,0.0 ,,"11,802.5",,"11,802.5",,347.2,,347.2,,"3,172.7",,"60,214.8",,
,,,,Total,,"2,587","3,024",,"35,420.3",,"67,810.6",,"57,331.5",,"4,658.5",,"4,151.5",,"115,834.3",,"568,372.7",,
WA,King County Ferry District(KCFD),0054,A,FB,DO,1,1,,15.1,,16.5,,15.1,,0.8,,0.7,,52.2,,573.8,,
WA,Kitsap Transit,0020,B,DR,DO,94,102,,0.0 ,,"1,699.4",,"1,548.7",,101.4,,90.2,,352.9,,"2,018.8",,
WA,Kitsap Transit,0020,B,FB,PT,2,4,,45.4,,46.1,,45.1,,6.1,,6.0,,473.9,,743.3,,
WA,Kitsap Transit,0020,B,MB,DO,84,127,,"2,238.4",,"2,686.8",,"2,204.0",,151.0,,119.6,,"3,466.7",,"18,279.8",,
WA,Kitsap Transit,0020,B,VP,DO,106,162,,0.0 ,,"1,159.9",,"1,159.9",,38.7,,38.7,,286.9,,"6,374.1",,
,,,,Total,,286,395,,"2,283.9",,"5,592.2",,"4,957.7",,297.3,,254.4,,"4,580.4",,"27,416.0",,
WA,Link Transit,0043,B,DR,PT,8,10,,0.0 ,,76.9,,76.9,,2.3,,2.3,,11.2,,133.6,,
WA,Link Transit,0043,B,DR,DO,14,22,,0.0 ,,237.8,,216.6,,22.0,,20.9,,63.8,,220.5,,
WA,Link Transit,0043,B,MB,DO,32,41,,"1,876.4",,"1,876.0",,"1,765.2",,94.6,,87.8,,905.9,,"11,444.7",,
WA,Link Transit,0043,B,VP,DO,2,4,,0.0 ,,13.6,,13.6,,0.3,,0.3,,0.9,,77.2,,
,,,,Total,,56,77,,"1,876.4",,"2,204.3",,"2,072.3",,119.2,,111.3,,981.8,,"11,875.9",,
WA,Pierce County Ferry Operations(Pierce County Ferry),0028,B,FB,PT,1,1,,40.3,,40.3,,40.3,,5.6,,5.6,,201.4,,"1,758.7",,
WA,Pierce County Transportation Benefit Area Authority(Pierce Transit),0003,B,DR,DO,36,36,,0.0 ,,867.5,,759.4,,61.2,,52.8,,125.7,,986.3,,
WA,Pierce County Transportation Benefit Area Authority(Pierce Transit),0003,B,DR,PT,99,121,,0.0 ,,"2,646.6",,"2,300.0",,188.9,,159.5,,337.6,,"2,701.4",,
WA,Pierce County Transportation Benefit Area Authority(Pierce Transit),0003,B,MB,DO,162,189,,"7,275.1",,"8,404.2",,"7,271.3",,642.6,,586.3,,"14,251.2",,"52,139.4",,
WA,Pierce County Transportation Benefit Area Authority(Pierce Transit),0003,B,VP,DO,293,328,,0.0 ,,"4,476.7",,"4,476.7",,135.0,,135.0,,846.0,,"27,890.7",,
,,,,Total,,590,674,,"7,275.1",,"16,395.0",,"14,807.3",,"1,027.7",,933.5,,"15,560.5",,"83,717.8",,
WA,Skagit Transit,0044,A,DR,DO,16,18,,0.0 ,,382.1,,330.0,,31.9,,27.5,,68.0,,396.1,,
WA,Skagit Transit,0044,A,MB,DO,14,27,,706.7,,757.0,,703.5,,40.6,,38.2,,508.2,,"4,509.4",,
WA,Skagit Transit,0044,A,VP,DO,38,42,,0.0 ,,795.8,,795.8,,21.6,,21.6,,100.2,,"4,208.0",,
,,,,Total,,68,87,,706.7,,"1,934.8",,"1,829.3",,94.2,,87.3,,676.5,,"9,113.5",,
WA,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),0029,B,DR,PT,49,54,,0.0 ,,"2,241.4",,"1,824.7",,115.2,,103.2,,217.9,,"2,217.0",,
WA,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),0029,B,MB,DO,164,200,,"7,070.8",,"9,393.9",,"7,057.9",,533.0,,449.6,,"8,521.1",,"56,184.4",,
WA,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),0029,B,MB,PT,77,92,,"1,463.2",,"3,011.1",,"1,461.6",,130.9,,63.9,,"1,771.2",,"33,987.0",,
WA,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),0029,B,VP,DO,350,419,,0.0 ,,"4,782.7",,"4,782.7",,84.3,,84.3,,862.3,,"23,304.2",,
,,,,Total,,640,765,,"8,534.0",,"19,429.2",,"15,126.9",,863.4,,701.0,,"11,372.5",,"115,692.6",,
WA,Spokane Transit Authority(STA),0002,B,DR,PT,40,51,,0.0 ,,"1,579.3",,"1,377.8",,101.2,,84.3,,244.4,,"1,845.0",,
WA,Spokane Transit Authority(STA),0002,B,DR,DO,64,70,,0.0 ,,"1,455.8",,"1,307.4",,105.9,,90.8,,277.2,,"2,162.2",,
WA,Spokane Transit Authority(STA),0002,B,MB,DO,124,154,,"5,811.4",,"6,307.5",,"5,782.3",,447.3,,418.2,,"11,152.8",,"43,000.0",,
WA,Spokane Transit Authority(STA),0002,B,VP,DO,79,107,,0.0 ,,888.7,,888.7,,23.7,,23.7,,209.8,,"5,245.1",,
,,,,Total,,307,382,,"5,811.4",,"10,231.3",,"9,356.2",,678.1,,617.0,,"11,884.2",,"52,252.3",,
WA,Washington State Ferries(WSF),0035,C,FB,DO,19,22,,910.0,,920.4,,910.3,,127.2,,126.4,,"22,510.8",,"175,293.8",,
WA,Whatcom Transportation Authority(WTA),0021,B,DR,PT,8,12,,0.0 ,,23.8,,21.5,,1.0,,1.0,,2.3,,23.2,,
WA,Whatcom Transportation Authority(WTA),0021,B,DR,DO,28,37,,0.0 ,,877.9,,788.9,,62.9,,57.4,,184.0,,"1,050.4",,
WA,Whatcom Transportation Authority(WTA),0021,B,MB,DO,48,59,,"1,915.5",,"2,085.4",,"1,915.1",,148.7,,140.2,,"5,623.2",Q,"15,566.5",,
WA,Whatcom Transportation Authority(WTA),0021,B,VP,DO,21,39,,0.0 ,,511.9,,511.9,,9.8,,9.8,,99.3,,"2,587.1",,
,,,,Total,,105,147,,"1,915.5",,"3,498.9",,"3,237.3",,222.4,,208.3,,"5,908.8",,"19,227.2",,
WA,Yakima Transit(YT),0006,B,DR,PT,35,35,,0.0 ,,521.9,,452.5,,54.4,,47.9,,90.4,,293.3,,
WA,Yakima Transit(YT),0006,B,MB,DO,20,24,,736.0,,779.1,,733.8,,53.3,,51.4,,"1,349.0",,"3,784.3",,
WA,Yakima Transit(YT),0006,B,VP,DO,20,26,,0.0 ,,475.9,,475.9,,10.7,,10.7,,91.6,,"4,261.5",,
,,,,Total,,75,85,,736.0,,"1,776.9",,"1,662.2",,118.3,,110.0,,"1,531.0",,"8,339.1",,
WI,Belle Urban System - Racine(The Bus),5006,A,DR,DO,7,9,,0.0 ,,196.0,,175.2,,17.5,,15.8,,44.0,,175.2,Q,
WI,Belle Urban System - Racine(The Bus),5006,A,MB,DO,26,38,,"1,123.9",,"1,212.9",,"1,142.1",,92.7,,87.3,,"1,384.4",,"4,914.7",,
,,,,Total,,33,47,,"1,123.9",,"1,408.9",,"1,317.3",,110.2,,103.1,,"1,428.4",,"5,089.9",,
WI,City of Appleton - Valley Transit( ),5001,B,DR,PT,66,85,,0.0 ,,"1,122.8",,945.9,,77.8,,70.4,,162.4,,886.4,,
WI,City of Appleton - Valley Transit( ),5001,B,MB,DO,18,26,,847.0,,886.8,,869.6,,58.9,,56.8,,909.1,,"2,909.1",,
WI,City of Appleton - Valley Transit( ),5001,B,MB,PT,6,15,,158.2,,232.0,,160.4,,11.2,,8.1,,57.4,,156.2,Q,
,,,,Total,,90,126,,"1,005.1",,"2,241.6",,"1,975.9",,147.9,,135.3,,"1,129.0",,"3,951.8",,
WI,City of Beloit Transit System(BTS),5109,B,DR,PT,2,7,,0.0 ,,28.5,,15.7,,1.5,,0.8,,2.3,,15.7,,
WI,City of Beloit Transit System(BTS),5109,B,MB,DO,9,12,,325.4,,336.0,Q,326.0,Q,21.7,Q,20.9,Q,312.8,,"1,188.0",,
,,,,Total,,11,19,,325.4,,364.5,,341.7,,23.2,,21.7,,315.1,,"1,203.7",,
WI,City of Waukesha Transit Commission(Waukesha Metro Transit),5096,B,DR,PT,4,5,,0.0 ,,44.8,,44.8,,3.9,,3.9,,9.5,,50.4,,
WI,City of Waukesha Transit Commission(Waukesha Metro Transit),5096,B,DR,DO,6,9,,0.0 ,,107.4,,90.5,,10.4,,9.3,,22.8,,116.1,,
WI,City of Waukesha Transit Commission(Waukesha Metro Transit),5096,B,MB,PT,13,15,,502.9,,705.6,,504.6,,28.7,,22.1,,250.6,,"4,618.3",,
WI,City of Waukesha Transit Commission(Waukesha Metro Transit),5096,B,MB,DO,18,26,,803.6,,863.0,,802.7,,62.4,,59.7,,962.5,,"3,740.6",,
,,,,Total,,41,55,,"1,306.5",,"1,720.8",,"1,442.6",,105.4,,95.0,,"1,245.4",,"8,525.4",,
WI,Eau Claire Transit(ECT),5099,B,DR,PT,26,30,,0.0 ,,721.4,,470.0,,48.9,,34.9,,75.2,,667.9,,
