State,Name,ID,Org Type,Mode,TOS,VOMS,Vehicles Available for Maximum Service,,Service Supplied (in Thousands),,,,,,,,,,Unlinked Passenger Trips,,,,
NY,"Centro of Cayuga, Inc.(Centro of Cayuga)",2116,A,MB,DO,13,16.0,,595.7,,666.8,,635.3,,35.5,,32.7,,442.4,,"3,591.6",,
NY,"Centro of Oneida, Inc.(Centro of Oneida)",2185,A,DR,DO,7,10.0,,0.0,,189.0,,148.8,,16.2,,13.5,,33.3,,101.7,,
NY,"Centro of Oneida, Inc.(Centro of Oneida)",2185,A,MB,DO,26,35.0,,"1,066.1",,"1,096.8",,"1,066.1",,88.1,,85.8,,"1,197.3",,"3,465.1",,
,,,,Total,,33,45.0,,"1,066.1",,"1,285.8",,"1,214.9",,104.3,,99.3,,"1,230.6",,"3,566.9",,
NY,"Centro of Oswego, Inc.(Centro of Oswego)",2172,A,MB,DO,14,16.0,,496.4,,571.8,,514.3,,39.8,,36.5,,325.1,,"1,940.9",,
NY,Chemung County Transit System(CCTS),2005,B,DR,PT,9,11.0,,0.0,,263.1,,263.1,,15.7,,15.7,,52.7,,228.8,,
NY,Chemung County Transit System(CCTS),2005,B,MB,PT,18,23.0,,746.4,,746.4,Q,729.4,Q,39.2,Q,37.2,Q,693.2,,"3,008.5",,
,,,,Total,,27,34.0,,746.4,,"1,009.5",,992.6,,54.9,,53.0,,745.9,,"3,237.3",,
NY,City of Long Beach(Long Beach Bus),2006,A,DR,DO,4,4.0,,0.0,,51.5,Q,51.5,Q,11.3,Q,9.5,Q,18.7,,51.5,,
NY,City of Long Beach(Long Beach Bus),2006,A,MB,DO,9,11.0,,242.0,,245.1,,228.6,,26.3,,25.1,,465.3,,868.6,,
,,,,Total,,13,15.0,,242.0,,296.6,,280.1,,37.6,,34.7,,483.9,,920.1,,
NY,Clarkstown Mini-Trans,2085,A,MB,DO,5,10.0,,325.0,,346.9,,324.7,,19.6,,18.9,,161.7,,784.9,,
NY,Dutchess County Division of Mass Transportation(Loop Bus),2010,A,DR,DO,16,18.0,,0.0,,319.3,,227.6,,16.7,,13.2,,72.1,,544.5,,
NY,Dutchess County Division of Mass Transportation(Loop Bus),2010,A,MB,DO,26,27.0,,"1,157.6",,"1,362.5",,"1,145.4",,67.5,,52.5,,662.8,,"5,052.8",,
,,,,Total,,42,45.0,,"1,157.6",,"1,681.8",,"1,373.0",,84.2,,65.7,,734.8,,"5,597.3",,
NY,Greater Glens Falls Transit System(GGFT),2120,A,DR,DO,1,2.0,,0.0,,18.3,,15.0,,2.2,,2.1,,3.1,,9.0,,
NY,Greater Glens Falls Transit System(GGFT),2120,A,MB,DO,5,10.0,,305.5,,346.2,,305.7,,20.5,,18.5,,336.2,,"1,210.3",Q,
,,,,Total,,6,12.0,,305.5,,364.4,,320.6,,22.7,,20.6,,339.3,,"1,219.3",,
NY,"Hendrick Hudson Bus Lines, Inc.(HHBL)",2179,D,MB,DO,6,8.0,,373.3,,420.8,,371.8,,15.0,,13.5,,54.3,,"2,551.7",,
NY,Huntington Area Rapid Transit(HART),2071,A,DR,DO,7,9.0,,0.0,,128.4,,104.5,,10.5,,9.1,,21.7,,145.7,,
NY,Huntington Area Rapid Transit(HART),2071,A,MB,DO,10,12.0,,339.8,,343.2,,323.9,,24.0,,22.9,,260.6,,"1,223.5",,
,,,,Total,,17,21.0,,339.8,,471.6,,428.4,,34.5,,32.0,,282.3,,"1,369.3",,
NY,MTA Bus Company(MTABUS),2188,A,MB,DO,"1,147","1,325.0",,"27,318.8",,"37,467.7",,"27,176.8",,"4,123.1",,"3,165.3",,"121,028.1",,"297,242.1",,
NY,MTA Long Island Rail Road(MTA LIRR),2100,A,CR,DO,"1,018","1,185.0",,"64,609.6",,"73,263.1",,"64,396.2",,"2,452.4",,"2,190.3",,"99,599.4",,"1,872,331.5",,
NY,MTA New York City Transit(NYCT),2008,B,DR,PT,"1,843","1,877.0",,0.0,,"62,735.1",,"54,485.8",,"5,312.1",,"4,629.0",,"5,437.6",,"55,368.8",,
NY,MTA New York City Transit(NYCT),2008,B,HR,DO,"5,288","6,410.0",,"360,675.9",,"358,269.6",,"347,416.4",,"20,048.4",,"19,032.5",,"2,428,308.5",,"9,998,115.0",,
NY,MTA New York City Transit(NYCT),2008,B,MB,DO,"3,933","4,560.0",,"101,301.6",,"122,080.8",,"102,920.1",,"15,611.4",,"13,238.7",,"902,640.9",,"1,861,302.9",,
,,,,Total,,"11,064","12,847.0",,"461,977.5",,"543,085.6",,"504,822.3",,"40,971.8",,"19,991.2",,"3,336,387.0",,"11,914,787.0",,
NY,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad(MTA-MNCR)",2078,B,CR,DO,"1,089","1,114.0",,"58,727.4",,"67,956.5",,"59,125.6",,"1,931.5",,"1,710.0",,"82,960.7",,"2,181,694.5",,
NY,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad(MTA-MNCR)",2078,B,FB,PT,2,2.0,,49.6,,48.3,,48.3,,4.6,,4.6,,246.4,,844.5,,
NY,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad(MTA-MNCR)",2078,B,MB,PT,7,12.0,,90.3,,170.4,,99.7,,21.9,,18.7,,415.0,,165.1,,
,,,,Total,,"1,098","1,128.0",,"58,867.3",,"68,175.2",,"59,273.6",,"1,958.1",,264.9,,"83,622.1",,"2,182,704.3",,
NY,"Metropolitan Suburban Bus Authority, dba: MTA Long Island Bus(MTA Long Island Bus)",2007,A,DR,DO,81,89.0,,0.0,,"4,039.0",,"3,528.0",,260.9,,236.4,,378.2,,"3,737.8",,
NY,"Metropolitan Suburban Bus Authority, dba: MTA Long Island Bus(MTA Long Island Bus)",2007,A,MB,DO,277,325.0,,"10,645.3",,"12,079.9",,"10,600.7",,943.1,,827.5,,"32,649.1",,"158,444.5",,
,,,,Total,,358,414.0,,"10,645.3",,"16,118.9",,"14,128.7",,"1,203.9",,"1,063.9",,"33,027.3",,"162,182.3",,
NY,Monroe Bus Corporation,2137,E,MB,DO,13,24.0,,682.4,,707.9,,681.9,,20.3,,18.6,,278.6,,"16,215.1",,
NY,Monsey New Square Trails Corporation,2135,E,MB,DO,32,36.0,,"1,040.6",,"1,131.4",,"1,037.2",,48.5,,44.5,,555.9,,"22,293.1",,
NY,New York City Department of Transportation(NYCDOT),2082,B,FB,DO,4,5.0,,182.7,,187.4,,186.0,,17.9,,17.8,,"19,759.0",,"102,746.6",,
NY,New York City Department of Transportation(NYCDOT),2082,B,MB,PT,24,27.0,,597.9,,"1,186.5",Q,632.7,Q,46.6,Q,28.2,Q,676.7,,"3,778.0",Q,
,,,,Total,,28,32.0,,780.6,,"1,373.8",,818.7,,64.5,,46.0,,"20,435.6",,"106,524.6",,
NY,Newburgh Beacon Bus Corporation(NBBC),2148,D,DR,DO,3,4.0,,0.0,,75.3,,57.7,,6.4,,5.7,,16.7,,86.8,,
NY,Newburgh Beacon Bus Corporation(NBBC),2148,D,MB,DO,6,7.0,,269.4,,275.6,,263.9,,18.4,,18.0,,132.0,,670.3,,
,,,,Total,,9,11.0,,269.4,,350.9,,321.7,,24.7,,23.7,,148.7,,757.2,,
NY,Niagara Frontier Transportation Authority(NFT Metro),2004,A,DR,DO,56,60.0,,0.0,,"1,361.4",,"1,046.2",,81.5,,63.7,,105.7,,954.5,,
NY,Niagara Frontier Transportation Authority(NFT Metro),2004,A,LR,DO,23,27.0,,800.3,,821.9,,808.7,,78.2,,75.4,,"5,680.5",,"14,623.4",,
NY,Niagara Frontier Transportation Authority(NFT Metro),2004,A,MB,DO,292,334.0,,"9,054.9",,"11,772.9",,"9,784.9",,913.7,,806.4,,"20,387.1",,"75,768.4",,
,,,,Total,,371,421.0,,"9,855.1",,"13,956.2",,"11,639.7",,"1,073.4",,905.5,,"26,173.3",,"91,346.2",,
NY,"Private One of New York, LLC, dba: New York Airport Service",2171,D,MB,PT,31,34.0,,"1,499.9",,"1,519.9",,"1,303.1",,125.0,,101.8,,844.3,,"15,212.1",,
NY,Private Transportation Corporation,2175,D,MB,PT,6,8.0,,208.0,,219.2,,212.1,,15.1,,14.4,,566.0,,"4,147.5",,
NY,Putnam County Transit(PART),2096,B,DR,PT,5,9.0,,0.0,,160.4,,127.4,,8.8,,7.7,,15.6,,127.2,,
NY,Putnam County Transit(PART),2096,B,MB,PT,6,16.0,,408.0,,423.6,,404.0,,19.8,,19.2,,234.7,Q,"2,458.5",Q,
,,,,Total,,11,25.0,,408.0,,583.9,,531.4,,28.6,,26.9,,250.3,,"2,585.7",,
NY,"Regional Transit Service, Inc. and Lift Line, Inc.(R-GRTA)",2113,A,DR,DO,39,48.0,,0.0,,"1,938.5",,"1,565.5",,113.2,,98.0,,179.3,,"1,396.9",,
NY,"Regional Transit Service, Inc. and Lift Line, Inc.(R-GRTA)",2113,A,MB,DO,203,249.0,,"5,866.5",,"5,913.2",,"5,122.6",,489.4,,436.1,,"17,473.6",,"56,574.3",,
,,,,Total,,242,297.0,,"5,866.5",,"7,851.8",,"6,688.1",,602.6,,534.1,,"17,652.9",,"57,971.2",,
NY,"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway(SIRTOA)",2099,A,HR,DO,46,64.0,,"2,339.0",,"2,615.3",,"2,372.0",,118.7,,111.8,,"7,650.9",,"45,166.9",,
NY,Suffolk County Department of Public Works - Transportation Division(ST),2072,B,DR,PT,75,103.0,,0.0,,"5,537.2",,"4,637.1",,266.5,,228.1,,371.2,,"4,530.7",,
NY,Suffolk County Department of Public Works - Transportation Division(ST),2072,B,MB,PT,139,167.0,,"7,250.0",,"7,960.7",,"7,246.9",,408.1,,380.9,,"6,336.8",,"42,526.4",,
,,,,Total,,214,270.0,,"7,250.0",,"13,497.9",,"11,884.0",,674.6,,608.9,,"6,707.9",,"47,057.1",,
NY,Tioga County(Tioga County Transit),2158,B,DR,PT,8,9.0,,0.0,,308.3,Q,212.2,Q,20.3,Q,15.0,Q,17.8,Q,84.1,Q,
NY,Tioga County(Tioga County Transit),2158,B,MB,PT,6,8.0,,450.1,Q,483.1,Q,437.4,Q,0.0,Q,14.2,Q,61.5,Q,450.1,Q,
,,,,Total,,14,17.0,,450.1,,791.4,,649.6,,20.3,,29.2,,79.3,,534.2,,
NY,Tompkins Consolidated Area Transit(TCAT),2145,E,DR,PT,19,26.0,,0.0,,428.8,,378.4,,26.1,,21.4,,63.8,,495.6,,
NY,Tompkins Consolidated Area Transit(TCAT),2145,E,MB,DO,40,53.0,,"1,453.0",,"1,489.2",,"1,452.8",,108.6,,105.9,,"3,235.0",,"7,668.0",,
NY,Tompkins Consolidated Area Transit(TCAT),2145,E,MB,PT,8,13.0,,173.1,,190.0,,173.1,,9.1,,8.5,,82.6,,795.7,,
,,,,Total,,67,92.0,,"1,626.1",,"2,107.9",,"2,004.3",,143.8,,135.9,,"3,381.4",,"8,959.2",,
NY,Town of Highlands Dial-A-Bus,2182,A,DR,DO,1,1.0,,0.0,,11.7,,9.8,,1.5,,1.4,,3.5,,17.7,,
NY,Town of Monroe Dial-A-Bus(Monroe DAB),2183,A,DR,DO,5,6.0,,0.0,,93.5,,85.5,,8.2,,7.3,,27.6,,91.8,,
NY,Transport of Rockland(TOR),2084,B,FB,PT,3,10.0,,63.8,,135.1,,62.7,,5.3,,2.5,,31.4,,592.5,,
NY,Transport of Rockland(TOR),2084,B,MB,PT,49,62.0,,"2,579.9",,"3,095.8",,"2,579.9",,151.9,,131.1,,"3,852.8",,"27,675.8",,
,,,,Total,,52,72.0,,"2,643.7",,"3,230.9",,"2,642.6",,157.2,,133.6,,"3,884.1",,"28,268.3",,
NY,Transportation Resources Intra-County for Physically Handicapped and Senior Citizens(TRIPS),2086,A,DR,DO,23,25.0,,0.0,,736.0,,669.0,,38.9,,36.7,,81.7,,686.6,,
NY,Ulster County Area Transit(UCAT),2178,B,MB,PT,1,2.0,,56.9,,60.3,,56.7,,3.7,,3.5,,24.1,,192.4,,
NY,Ulster County Area Transit(UCAT),2178,B,MB,DO,16,22.0,,776.2,,781.9,,772.0,,36.4,,36.1,,240.3,,"2,615.9",,
,,,,Total,,17,24.0,,833.2,,842.3,,828.6,,40.1,,39.5,,264.4,,"2,808.2",,
NY,Village of Kiryas Joel(KJ),2187,A,MB,DO,4,6.0,,84.2,,84.7,Q,84.0,Q,7.2,Q,7.2,Q,78.0,,339.2,Q,
NY,Village of Spring Valley Bus(Spring Valley Jitney),2089,A,MB,DO,2,3.0,,64.3,,59.6,,59.1,,6.0,,5.8,,35.4,,262.0,,
NY,Westchester County Bee-Line System(The Bee-Line System),2076,E,DR,DO,54,62.0,,0.0,,"2,902.9",,"2,471.5",,166.6,,148.9,,217.4,,"2,471.5",,
NY,Westchester County Bee-Line System(The Bee-Line System),2076,E,MB,DO,284,379.0,,"8,567.0",,"11,193.3",,"8,462.1",,864.1,,745.9,,"32,271.6",,"148,312.4",,
,,,,Total,,338,441.0,,"8,567.0",,"14,096.2",,"10,933.7",,"1,030.8",,894.8,,"32,489.0",,"150,783.9",,
OH,Brunswick Transit Alternative(BTA),5143,B,MB,PT,2,5.0,,126.7,,127.8,Q,126.5,Q,7.5,Q,7.4,Q,28.6,,179.9,,
OH,Butler County Regional Transit Authority(BCRTA),5157,B,DR,DO,10,10.0,,0.0,,91.7,,64.3,,6.5,,5.0,,12.2,,107.2,,
OH,Central Ohio Transit Authority(COTA),5016,B,DR,PT,58,62.0,,0.0,,"2,877.2",,"2,567.6",,149.5,,133.9,,216.5,,"2,113.4",,
OH,Central Ohio Transit Authority(COTA),5016,B,MB,DO,219,268.0,,"7,616.1",,"9,460.8",,"7,628.9",,678.3,,615.3,,"16,445.8",,"60,965.0",,
,,,,Total,,277,330.0,,"7,616.1",,"12,338.0",,"10,196.5",,827.8,,749.2,,"16,662.3",,"63,078.4",,
OH,City of Middletown - Middletown Transit System(MTS),5019,A,DR,DO,2,3.0,,0.0,,59.9,,52.6,,4.9,,4.3,,9.6,,51.0,,
OH,City of Middletown - Middletown Transit System(MTS),5019,A,MB,DO,4,6.0,,210.2,,212.6,,210.2,,14.3,,13.9,,238.4,,"1,192.0",,
,,,,Total,,6,9.0,,210.2,,272.5,,262.8,,19.2,,18.2,,247.9,,"1,243.0",,
OH,City of Newark Transit Operations,5138,B,DR,PT,17,21.0,,0.0,,936.8,,936.8,,64.7,,64.7,,203.8,,903.2,Q,
OH,Clermont Transportation Connection(CTC),5166,B,DR,DO,15,18.0,,0.0,,588.0,,469.1,,27.2,,22.1,,44.5,,612.8,,
OH,Clermont Transportation Connection(CTC),5166,B,DR,PT,23,26.0,,0.0,,753.6,Q,639.0,Q,45.4,,39.6,,57.9,Q,644.3,,
OH,Clermont Transportation Connection(CTC),5166,B,MB,DO,7,8.0,,59.0,,84.2,,58.3,,2.7,,2.0,,19.4,,661.1,Q,
,,,,Total,,45,52.0,,59.0,,"1,425.7",,"1,166.4",,75.3,,63.7,,121.8,,"1,918.2",,
OH,Greater Dayton Regional Transit Authority(GDRTA),5017,A,DR,DO,83,92.0,,0.0,,"2,939.0",,"2,522.3",,196.7,,176.1,,287.8,,"2,191.5",,
OH,Greater Dayton Regional Transit Authority(GDRTA),5017,A,MB,DO,108,116.0,,"5,715.3",,"6,014.9",,"5,706.8",,376.6,,357.3,,"7,132.4",,"35,141.9",,
OH,Greater Dayton Regional Transit Authority(GDRTA),5017,A,TB,DO,30,44.0,,"1,122.6",,"1,148.4",,"1,116.6",,103.9,,100.3,,"3,144.7",,"8,430.1",,
,,,,Total,,221,252.0,,"6,837.9",,"10,102.3",,"9,345.7",,677.1,,633.7,,"10,564.9",,"45,763.5",,
OH,Greene County Transit Board(Greene CATS),5165,B,DR,PT,26,34.0,,0.0,,965.2,,776.2,,48.1,,40.4,,146.2,,"1,506.2",,
OH,Laketran,5117,B,DR,DO,65,77.0,,0.0,,"2,640.2",Q,"2,325.3",Q,143.6,Q,125.2,Q,310.2,Q,"3,369.5",Q,
OH,Laketran,5117,B,DR,PT,6,6.0,,0.0,,206.6,Q,180.4,Q,13.6,Q,10.5,Q,28.0,Q,263.2,Q,
OH,Laketran,5117,B,MB,DO,24,39.0,,836.2,,"1,237.6",,824.8,,62.1,,47.0,,647.3,,"8,452.0",,
,,,,Total,,95,122.0,,836.2,,"4,084.4",,"3,330.5",,219.4,,182.6,,985.5,,"12,084.6",,
OH,Licking County Transit Board(LCTB),5163,B,DR,PT,16,20.0,,0.0,,710.2,,560.9,,31.6,,26.0,,54.9,,627.0,,
OH,Lorain County Transit(LCT),5095,B,DR,PT,12,26.0,,0.0,,452.8,Q,414.6,Q,31.8,Q,26.2,Q,59.3,,502.0,Q,
OH,Lorain County Transit(LCT),5095,B,MB,PT,18,20.0,,"1,175.7",,"1,304.8",,"1,199.1",,66.1,,61.2,,797.2,,"4,646.4",Q,
,,,,Total,,30,46.0,,"1,175.7",,"1,757.6",,"1,613.8",,97.9,,87.4,,856.5,,"5,148.4",,
OH,Metro Regional Transit Authority(Metro),5010,B,DR,PT,33,70.0,,0.0,,501.3,,501.3,,31.8,,31.8,,62.7,,502.9,,
OH,Metro Regional Transit Authority(Metro),5010,B,DR,DO,55,79.0,,0.0,,"1,010.2",,867.1,,80.2,,73.0,,151.3,,896.4,,
OH,Metro Regional Transit Authority(Metro),5010,B,MB,DO,95,111.0,,"2,713.2",,"3,351.4",,"2,672.5",,251.6,,226.4,,"5,501.4",,"22,171.4",,
,,,,Total,,183,260.0,,"2,713.2",,"4,862.8",,"4,040.9",,363.5,,331.2,,"5,715.4",,"23,570.8",,
OH,Miami County Public Transit(MCPT),5169,B,DR,PT,16,17.0,,0.0,,596.1,Q,536.4,Q,32.0,Q,26.8,Q,55.6,,446.7,,
OH,Niles Trumbull Transit(NiTTS),5175,B,DR,PT,18,24.0,,0.0,,646.1,Q,646.0,Q,29.8,Q,29.8,Q,48.6,,398.4,,
OH,Portage Area Regional Transportation Authority(PARTA),5021,A,DR,DO,32,40.0,,0.0,,997.6,,850.0,,54.8,,48.0,,126.4,,"1,507.9",,
OH,Portage Area Regional Transportation Authority(PARTA),5021,A,MB,DO,22,27.0,,775.7,,798.0,,770.3,,71.9,,62.6,,"1,299.1",,"3,160.0",,
,,,,Total,,54,67.0,,775.7,,"1,795.6",,"1,620.3",,126.7,,110.6,,"1,425.6",,"4,667.8",,
OH,Richland County Transit(RCT),5090,B,DR,PT,8,10.0,,0.0,,98.0,,91.8,,10.2,,9.6,,27.8,,134.8,,
OH,Richland County Transit(RCT),5090,B,MB,PT,8,11.0,,228.1,,239.3,,232.3,,20.0,,19.0,,297.3,,875.4,,
,,,,Total,,16,21.0,,228.1,,337.2,,324.1,,30.3,,28.5,,325.1,,"1,010.2",,
OH,Sandusky Transit System(STS),5164,B,DR,PT,14,17.0,,0.0,,318.4,,294.8,,24.7,,23.2,,76.3,,372.6,,
OH,Southwest Ohio Regional Transit Authority(SORTA / Metro),5012,B,DR,PT,48,51.0,,0.0,,"2,216.0",Q,"1,922.9",Q,135.0,Q,108.5,Q,238.4,,"2,558.8",,
OH,Southwest Ohio Regional Transit Authority(SORTA / Metro),5012,B,MB,DO,325,388.0,,"10,794.5",,"12,638.0",,"10,774.5",,913.1,,821.2,,"25,834.0",,"127,342.6",,
,,,,Total,,373,439.0,,"10,794.5",,"14,854.1",,"12,697.4",,"1,048.1",,929.7,,"26,072.3",,"129,901.4",,
OH,Springfield City Area Transit(SCAT),5020,B,DR,PT,3,5.0,,0.0,,48.2,,43.0,,4.0,,3.7,,11.4,,133.3,,
OH,Springfield City Area Transit(SCAT),5020,B,MB,PT,11,15.0,,235.0,,241.3,,233.6,,21.6,,20.8,,451.6,,749.3,,
,,,,Total,,14,20.0,,235.0,,289.5,,276.6,,25.6,,24.5,,463.0,,882.6,,
OH,Stark Area Regional Transit Authority(SARTA),5011,A,DR,DO,25,42.0,,0.0,,"1,253.3",,"1,118.5",,64.7,,59.5,,148.2,,"1,475.8",,
OH,Stark Area Regional Transit Authority(SARTA),5011,A,MB,DO,38,42.0,,"2,508.2",,"2,686.4",,"2,518.2",,163.4,,157.5,,"2,303.7",,"11,540.8",,
,,,,Total,,63,84.0,,"2,508.2",,"3,939.7",,"3,636.7",,228.1,,217.0,,"2,451.9",,"13,016.6",,
OH,The Greater Cleveland Regional Transit Authority(GCRTA),5015,B,DR,PT,33,36.0,,0.0,,"1,135.3",,956.8,,84.7,,71.3,,127.2,,"1,024.8",,
OH,The Greater Cleveland Regional Transit Authority(GCRTA),5015,B,DR,DO,73,80.0,,0.0,,"2,492.7",,"2,106.6",,198.9,,173.6,,385.3,,"2,856.6",,
OH,The Greater Cleveland Regional Transit Authority(GCRTA),5015,B,HR,DO,22,60.0,,"1,649.4",,"2,110.6",,"2,046.9",,79.3,,76.6,,"7,639.3",,"54,293.2",,
OH,The Greater Cleveland Regional Transit Authority(GCRTA),5015,B,LR,DO,17,48.0,,796.9,,817.6,,799.6,,57.4,,55.9,,"3,262.0",,"19,271.3",,
OH,The Greater Cleveland Regional Transit Authority(GCRTA),5015,B,MB,DO,469,556.0,,"18,725.1",,"21,840.8",,"18,665.0",,"1,703.0",,"1,554.7",,"45,253.7",,"174,137.0",,
,,,,Total,,614,780.0,,"21,171.4",,"28,397.0",,"24,574.8",,"2,123.3",,"1,908.8",,"56,667.5",,"251,582.8",,
OH,Toledo Area Regional Transit Authority(TARTA),5022,B,DR,PT,47,47.0,,0.0,,981.5,,883.6,,74.7,,69.1,,95.8,,883.6,,
OH,Toledo Area Regional Transit Authority(TARTA),5022,B,DR,DO,47,47.0,,0.0,,321.4,,295.1,,26.4,,24.2,,38.9,,358.0,,
OH,Toledo Area Regional Transit Authority(TARTA),5022,B,MB,DO,144,144.0,,"3,605.4",,"4,314.4",,"3,567.5",,326.9,,220.6,,"6,823.2",,"28,065.4",,
,,,,Total,,238,238.0,,"3,605.4",,"5,617.3",,"4,746.2",,428.0,,313.9,,"6,957.9",,"29,307.1",,
OH,Western Reserve Transit Authority(WRTA),5024,A,DR,DO,5,9.0,,0.0,,139.1,,122.3,,11.4,,10.1,,20.2,,90.7,,
OH,Western Reserve Transit Authority(WRTA),5024,A,MB,DO,23,50.0,,556.0,,581.3,,571.5,,45.0,,42.4,,"1,290.3",,"3,940.9",,
,,,,Total,,28,59.0,,556.0,,720.4,,693.8,,56.4,,52.5,,"1,310.5",,"4,031.6",,
OK,Central Oklahoma Transportation and Parking Authority(COTPA),6017,B,DR,PT,4,6.0,,0.0,,78.6,,78.6,,4.7,,4.7,,21.4,,95.2,,
OK,Central Oklahoma Transportation and Parking Authority(COTPA),6017,B,DR,DO,15,21.0,,0.0,,550.5,Q,463.5,Q,32.0,Q,28.5,Q,42.6,,341.5,,
OK,Central Oklahoma Transportation and Parking Authority(COTPA),6017,B,MB,DO,45,73.0,,"2,618.7",,"2,613.6",,"2,583.0",,156.4,,155.1,,"2,482.9",,"14,350.2",,
OK,Central Oklahoma Transportation and Parking Authority(COTPA),6017,B,MB,PT,5,12.0,,166.8,,190.1,Q,166.8,Q,10.1,Q,9.5,Q,36.6,,254.4,,
,,,,Total,,69,112.0,,"2,785.5",,"3,432.8",,"3,291.9",,203.3,,197.8,,"2,583.6",,"15,041.4",,
OK,Cleveland Area Rapid Transit(CART),6096,A,DR,DO,9,10.0,,0.0,,170.7,,151.6,,16.1,,15.5,,32.5,,128.6,,
OK,Cleveland Area Rapid Transit(CART),6096,A,MB,DO,13,18.0,,351.9,,380.0,,368.9,,31.4,,30.6,,"1,140.6",,"2,458.3",,
,,,,Total,,22,28.0,,351.9,,550.7,,520.5,,47.5,,46.1,,"1,173.1",,"2,586.9",,
OK,Metropolitan Tulsa Transit Authority(MTTA),6018,B,DR,PT,66,87.0,,0.0,,"2,221.1",,"1,946.0",,132.3,,108.3,,231.3,,"1,586.8",Q,
OK,Metropolitan Tulsa Transit Authority(MTTA),6018,B,MB,DO,51,63.0,,"2,494.3",,"2,660.4",,"2,508.7",,162.7,,151.8,,"2,515.3",,"12,576.3",Q,
OK,Metropolitan Tulsa Transit Authority(MTTA),6018,B,MB,PT,6,8.0,,102.3,,110.8,,102.3,,6.3,,5.7,,28.3,,236.0,Q,
,,,,Total,,123,158.0,,"2,596.6",,"4,992.4",,"4,557.0",,301.3,,265.8,,"2,774.8",,"14,399.1",,
OK,The Lawton Area Transit System(LATS),6094,A,DR,DO,4,4.0,,0.0,,74.3,,66.9,,5.0,,4.7,,14.3,,62.2,,
OK,The Lawton Area Transit System(LATS),6094,A,MB,DO,10,14.0,,569.3,,587.5,,578.2,,39.3,,39.0,,402.8,,"1,764.8",,
,,,,Total,,14,18.0,,569.3,,661.8,,645.1,,44.4,,43.7,,417.1,,"1,827.1",,
OR,"City of Bend, Bend Area Transit(BAT)",0050,B,DR,PT,10,13.0,,0.0,,203.6,Q,174.4,Q,20.9,Q,18.9,Q,70.5,Q,158.6,,
OR,"City of Bend, Bend Area Transit(BAT)",0050,B,MB,PT,7,13.0,,210.2,,208.4,Q,196.7,Q,19.8,Q,16.7,Q,229.1,Q,0.0,W,
,,,,Total,,17,26.0,,210.2,,412.0,,371.1,,40.7,,35.6,,299.6,,158.6,Q,
OR,Lane Transit District(LTD),0007,B,DR,PT,36,42.0,,0.0,,"1,103.2",,969.1,,93.1,,82.6,,155.4,,"1,188.0",,
OR,Lane Transit District(LTD),0007,B,MB,DO,96,115.0,,"3,571.9",,"3,701.7",,"3,334.0",,304.3,,286.2,,"11,407.7",,"40,566.4",,
OR,Lane Transit District(LTD),0007,B,VP,PT,8,9.0,,0.0,,171.7,,171.7,,3.8,,3.8,,24.6,,"1,306.6",,
,,,,Total,,140,166.0,,"3,571.9",,"4,976.5",,"4,474.9",,401.3,,372.7,,"11,587.7",,"43,061.0",,
OR,Rogue Valley Transportation District(RVTD),0034,B,DR,PT,21,23.0,,0.0,,440.8,,377.9,,30.8,,26.3,,51.9,Q,417.0,Q,
OR,Rogue Valley Transportation District(RVTD),0034,B,MB,DO,22,23.0,,589.8,,627.0,Q,587.2,Q,40.7,Q,37.4,Q,974.2,,"4,900.2",Q,
,,,,Total,,43,46.0,,589.8,,"1,067.9",,965.0,,71.5,,63.6,,"1,026.1",,"5,317.2",,
OR,Salem Area Mass Transit District(Cherriots),0025,B,DR,PT,123,135.0,,0.0,,"3,605.5",,"3,169.9",Q,240.2,,216.5,,430.0,,"4,008.8",,
OR,Salem Area Mass Transit District(Cherriots),0025,B,MB,DO,59,70.0,,"2,145.2",,"2,329.8",,"2,150.7",,178.2,,168.7,,"5,047.3",,"14,968.3",,
OR,Salem Area Mass Transit District(Cherriots),0025,B,VP,PT,8,9.0,,0.0,,120.3,,120.3,,3.9,,3.9,,23.4,,956.2,,
,,,,Total,,190,214.0,,"2,145.2",,"6,055.5",,"5,440.9",,422.4,,389.2,,"5,500.8",,"19,933.2",,
OR,South Metro Area Regional Transit(SMART),0046,A,DR,DO,5,14.0,,0.0,,123.7,,117.7,,10.1,,9.6,,18.5,,78.7,,
OR,South Metro Area Regional Transit(SMART),0046,A,MB,DO,10,21.0,,376.1,,415.0,,365.2,,24.7,,22.1,,275.4,,"2,315.5",,
,,,,Total,,15,35.0,,376.1,,538.7,,483.0,,34.8,,31.7,,293.9,,"2,394.3",,
OR,Tri-County Metropolitan Transportation District of Oregon(TriMet),0008,B,DR,PT,272,325.0,,0.0,,"9,021.5",,"7,847.1",,623.2,,553.5,,"1,122.0",,"10,433.4",,
OR,Tri-County Metropolitan Transportation District of Oregon(TriMet),0008,B,LR,DO,85,119.0,,"6,894.3",,"6,947.7",,"6,875.3",,460.1,,454.6,,"38,931.6",,"193,574.4",,
