State,Name,ID,Org Type,Mode,TOS,VOMS,Vehicles Available for Maximum Service,,Service Supplied (in Thousands),,,,,,,,,,Unlinked Passenger Trips,,,,
NY,"Adirondack Transit Lines, Inc,(Adirondack Trailways)",2177,For-Profit,MB,DO,26,40,,"2,129.4",,"2,411.9",Q,"2,279.9",,62.3,Q,58.9,,539.8,,"44,018.7",Q,
NY,"BillyBey Ferry Company, LLC",2189,For-Profit,FB,DO,6,9,,263.9,,263.9,,263.9,,20.4,,20.4,,"1,667.2",,"3,672.8",,
NY,Broome County Department of Public Transportation(Broome County),2003,City,DR,PT,10,12,,0.0 ,,385.2,,346.2,,28.8,,27.3,,74.5,,466.7,,
NY,Broome County Department of Public Transportation(Broome County),2003,City,DR,DO,6,10,,0.0 ,,324.1,,247.5,,15.5,,13.7,,27.1,,483.4,,
NY,Broome County Department of Public Transportation(Broome County),2003,City,MB,DO,38,48,,"1,348.1",,"1,403.9",,"1,347.6",,115.8,,109.2,,"2,915.8",,"11,459.0",,
,,,,Total,,54,70,,"1,348.1",,"2,113.2",,"1,941.4",,160.1,,150.1,,"3,017.3",,"12,409.1",,
NY,"CNY Centro, Inc. (CNY Centro )",2018,Subsidiary,DR,PT,24,35,,0.0 ,,421.5,,363.6,,33.4,,30.6,,57.0,,381.2,,
NY,"CNY Centro, Inc. (CNY Centro )",2018,Subsidiary,DR,DO,20,24,,0.0 ,,579.8,,515.2,,41.3,,37.5,,74.6,,474.7,,
NY,"CNY Centro, Inc. (CNY Centro )",2018,Subsidiary,DT,PT,7,7,,0.0 ,,111.7,,111.7,,11.8,,11.8,,14.9,,87.6,,
NY,"CNY Centro, Inc. (CNY Centro )",2018,Subsidiary,MB,DO,131,162,,"3,573.5",,"4,017.9",,"3,632.4",,337.7,,304.9,,"11,981.6",,"35,465.5",,
,,,,Total,,182,228,,"3,573.5",,"5,130.8",,"4,622.9",,424.2,,384.7,,"12,128.1",,"36,409.1",,
NY,Capital District Transportation Authority(CDTA),2002,Agency,DR,DO,40,41,,0.0 ,,"1,366.0",,"1,167.0",,76.9,,66.6,,131.1,,"1,082.3",,
NY,Capital District Transportation Authority(CDTA),2002,Agency,DT,PT,22,22,,0.0 ,,69.5,,69.5,,13.5,,13.5,,92.2,,116.3,,
NY,Capital District Transportation Authority(CDTA),2002,Agency,MB,DO,183,237,,"6,811.5",,"7,626.5",,"6,738.1",,624.9,,580.8,,"13,394.1",,"39,646.4",,
NY,Capital District Transportation Authority(CDTA),2002,Agency,MB,PT,12,15,,341.5,,557.8,,341.3,,18.1,,12.1,,183.8,,"4,777.7",,
,,,,Total,,257,315,,"7,153.0",,"9,619.8",,"8,315.9",,733.4,,673.1,,"13,801.2",,"45,622.8",,
NY,"Centro of Cayuga, Inc.(Centro of Cayuga)",2116,Subsidiary,MB,DO,13,14,,523.5,,590.4,,567.9,,33.5,,31.8,,474.3,,"3,851.0",,
NY,"Centro of Oneida, Inc.(Centro of Oneida)",2185,Subsidiary,DR,DO,8,10,,0.0 ,,226.3,,176.6,,19.3,,16.7,,37.7,,135.9,,
NY,"Centro of Oneida, Inc.(Centro of Oneida)",2185,Subsidiary,MB,DO,25,34,,"1,092.0",,"1,128.4",,"1,095.5",,92.5,,90.2,,"1,303.1",,"3,766.0",,
,,,,Total,,33,44,,"1,092.0",,"1,354.7",,"1,272.1",,111.8,,106.9,,"1,340.8",,"3,901.9",,
NY,"Centro of Oswego, Inc.(Centro of Oswego)",2172,Subsidiary,MB,DO,14,17,,534.3,,572.2,,550.0,,36.8,,35.2,,413.3,,"2,467.7",,
NY,Chemung County Transit System(CCTS),2005,City,DR,PT,9,11,,0.0 ,,238.9,Q,238.9,Q,14.2,Q,14.2,Q,50.7,,220.1,,
NY,Chemung County Transit System(CCTS),2005,City,MB,PT,18,23,,713.2,Q,725.4,,713.2,Q,38.0,,36.1,,635.8,,"2,759.5",,
,,,,Total,,27,34,,713.2,,964.3,,952.1,,52.3,,50.4,,686.6,,"2,979.6",,
NY,City of Long Beach(Long Beach Bus),2006,City,DR,DO,3,4,,0.0 ,,49.8,,49.0,,9.4,,9.1,,18.8,,51.1,,
NY,City of Long Beach(Long Beach Bus),2006,City,MB,DO,5,10,,230.2,,276.9,,230.2,,29.3,,27.5,,321.2,,764.0,,
,,,,Total,,8,14,,230.2,,326.8,,279.3,,38.7,,36.5,,340.0,,815.1,,
NY,City of Poughkeepsie,2009,City,MB,DO,6,7,,191.1,,196.6,Q,191.1,Q,15.9,Q,15.3,Q,423.6,,"1,224.2",,
NY,Clarkstown Mini-Trans,2085,Agency,MB,DO,5,10,,330.8,,352.9,Q,330.3,Q,20.3,Q,19.0,Q,147.3,Q,736.6,Q,
NY,Dutchess County Division of Mass Transportation(Loop Bus),2010,Contractor,DR,DO,18,20,,0.0 ,,353.3,,253.9,,22.3,,16.1,,58.0,Q,437.2,Q,
NY,Dutchess County Division of Mass Transportation(Loop Bus),2010,Contractor,MB,DO,26,28,,762.0,,881.4,,759.6,,50.1,,39.8,,409.5,Q,"3,120.7",Q,
,,,,Total,,44,48,,762.0,,"1,234.7",,"1,013.5",,72.4,,56.0,,467.6,,"3,557.9",,
NY,Greater Glens Falls Transit System(GGFT),2120,City,DR,DO,1,2,,0.0 ,,17.2,,14.1,,2.3,,2.1,,2.5,,8.4,,
NY,Greater Glens Falls Transit System(GGFT),2120,City,MB,DO,5,10,,329.9,,351.7,,329.8,,20.5,,18.5,,322.7,,"1,161.6",,
,,,,Total,,6,12,,329.9,,368.9,,343.8,,22.8,,20.6,,325.1,,"1,170.0",,
NY,"Hendrick Hudson Bus Lines, Inc.(HHBL)",2179,Contractor,MB,DO,6,8,,373.6,,414.8,,362.9,,15.1,,13.5,,45.4,,"2,151.2",,
NY,Huntington Area Rapid Transit(HART),2071,City,DR,DO,10,10,,0.0 ,,197.4,,171.3,Q,15.5,,13.4,,24.8,Q,158.3,Q,
NY,Huntington Area Rapid Transit(HART),2071,City,MB,DO,10,11,,338.1,,339.2,,318.2,,23.6,,22.5,,239.7,,"1,124.8",,
,,,,Total,,20,21,,338.1,,536.6,,489.5,,39.1,,35.9,,264.5,,"1,283.1",,
NY,MTA Bus Company(MTABUS),2188,Subsidiary,MB,DO,"1,116","1,245",,"26,843.3",,"35,247.8",,"26,382.7",,"4,091.7",,"3,102.9",,"120,237.0",,"360,812.0",,
NY,MTA Long Island Rail Road(MTA LIRR),2100,Subsidiary,CR,DO,"1,014","1,185",,"64,418.4",,"72,271.4",,"63,767.8",,"2,282.4",,"2,019.9",,"98,373.2",,"2,217,562.0",,
NY,MTA New York City Transit(NYCT),2008,Subsidiary,DR,PT,"2,348","2,535",,0.0 ,,"69,959.9",,"62,723.7",,"6,111.1",,"5,395.2",,"5,957.2",,"66,489.4",,
NY,MTA New York City Transit(NYCT),2008,Subsidiary,HR,DO,"5,354","6,375",,"358,261.8",,"361,164.4",,"350,229.5",,"20,250.3",,"19,224.3",,"2,439,159.0",,"9,709,823.2",,
NY,MTA New York City Transit(NYCT),2008,Subsidiary,MB,DO,"3,885","4,406",,"96,836.8",,"115,398.2",,"97,310.8",,"15,057.5",,"12,731.7",,"829,179.9",,"1,834,582.9",,
,,,,Total,,"11,587","13,316",,"455,098.5",,"546,522.5",,"510,264.1",,"41,418.9",,"20,238.7",,"3,274,296.1",,"11,610,895.5",,
NY,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad(MTA-MNCR)",2078,Subsidiary,CR,DO,"1,075","1,101",,"56,666.7",,"66,263.2",,"57,809.0",,"1,792.4",,"1,590.7",,"80,699.5",,"1,978,039.8",,
NY,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad(MTA-MNCR)",2078,Subsidiary,FB,PT,2,2,,42.7,,45.3,,45.3,,4.1,,4.1,,174.4,,650.9,,
NY,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad(MTA-MNCR)",2078,Subsidiary,MB,PT,7,12,,89.5,,171.0,Q,132.0,Q,21.7,Q,19.1,Q,395.6,Q,111.9,Q,
,,,,Total,,"1,084","1,115",,"56,798.9",,"66,479.6",,"57,986.3",,"1,818.2",,247.8,,"81,269.5",,"1,978,802.6",,
NY,"Metropolitan Suburban Bus Authority, dba: MTA Long Island Bus(MTA Long Island Bus)",2007,Subsidiary,DR,DO,83,93,,0.0 ,,"3,697.2",,"3,215.2",,242.2,,219.7,,356.7,,"2,962.4",,
NY,"Metropolitan Suburban Bus Authority, dba: MTA Long Island Bus(MTA Long Island Bus)",2007,Subsidiary,MB,DO,266,296,,"10,456.5",,"12,407.6",,"10,798.0",,"1,079.7",,983.8,,"30,888.6",,"158,522.4",,
,,,,Total,,349,389,,"10,456.5",,"16,104.8",,"14,013.1",,"1,321.9",,"1,203.5",,"31,245.3",,"161,484.8",,
NY,Monroe Bus Corporation,2137,For-Profit,MB,DO,12,20,,657.7,,680.5,,653.5,,19.5,,17.8,,283.3,,"16,488.4",,
NY,Monsey New Square Trails Corporation,2135,Other  ,MB,DO,32,34,,"1,048.0",,"1,131.9",,"1,044.3",,48.0,,44.5,,547.1,,"21,939.6",,
NY,New York City Department of Transportation(NYCDOT),2082,City,FB,DO,4,5,,183.7,,184.9,,183.6,,17.7,,17.5,,"21,466.2",,"111,624.1",,
NY,New York City Department of Transportation(NYCDOT),2082,City,FB,PT,1,2,,32.1,,33.7,,31.0,,2.8,,2.2,,41.4,,785.7,,
NY,New York City Department of Transportation(NYCDOT),2082,City,MB,PT,24,27,,615.1,,"1,171.8",,622.5,,47.0,,28.4,,641.1,,"3,972.3",,
,,,,Total,,29,34,,830.9,,"1,390.4",,837.1,,67.5,,48.1,,"22,148.6",,"116,382.1",,
NY,Newburgh Beacon Bus Corporation(NBBC),2148,Contractor,DR,DO,3,4,,0.0 ,,83.0,,72.4,,6.4,,5.8,,20.3,,111.2,,
NY,Newburgh Beacon Bus Corporation(NBBC),2148,Contractor,MB,DO,6,7,,260.2,,265.8,,252.8,,18.4,,18.0,,128.3,,609.0,,
,,,,Total,,9,11,,260.2,,348.9,,325.2,,24.7,,23.8,,148.6,,720.3,,
NY,Niagara Frontier Transportation Authority(NFT Metro),2004,Agency,DR,DO,60,67,,0.0 ,,"1,688.1",,"1,319.1",,102.4,,81.0,,137.9,,"1,363.8",,
NY,Niagara Frontier Transportation Authority(NFT Metro),2004,Agency,LR,DO,23,27,,933.5,,962.0,,947.0,,87.1,,83.9,,"6,215.6",,"16,290.1",,
NY,Niagara Frontier Transportation Authority(NFT Metro),2004,Agency,MB,DO,293,343,,"8,987.9",,"12,550.2",,"10,325.8",,907.1,,798.9,,"20,446.2",,"73,751.4",,
,,,,Total,,376,437,,"9,921.3",,"15,200.3",,"12,591.9",,"1,096.6",,911.9,,"26,799.6",,"91,405.4",,
NY,"Private One of New York, LLC, dba: New York Airport Service",2171,Contractor,MB,PT,25,28,,"1,495.8",,"1,466.1",,"1,259.1",,118.3,,96.8,,"1,115.1",,"19,490.9",,
NY,Private Transportation Corporation,2175,Contractor,MB,PT,6,8,,208.2,,222.1,,215.4,,16.1,,15.4,,564.6,,"4,104.1",,
NY,Putnam County Transit(PART),2096,City,DR,PT,7,9,,0.0 ,,214.5,,147.5,,11.1,,8.9,,19.0,,155.7,,
NY,Putnam County Transit(PART),2096,City,MB,PT,6,14,,420.9,,436.4,,416.8,,19.7,,19.1,,167.8,,"1,758.7",,
,,,,Total,,13,23,,420.9,,650.8,,564.3,,30.8,,28.0,,186.8,,"1,914.4",,
NY,"Regional Transit Service, Inc. and Lift Line, Inc.(R-GRTA)",2113,Agency,DR,DO,37,66,,0.0 ,,"1,882.8",,"1,557.3",,110.5,,97.1,,179.7,,"1,431.9",,
NY,"Regional Transit Service, Inc. and Lift Line, Inc.(R-GRTA)",2113,Agency,MB,DO,207,258,,"6,195.4",,"6,184.8",,"5,233.6",,510.8,,446.3,,"17,058.9",,"61,412.2",,
,,,,Total,,244,324,,"6,195.4",,"8,067.6",,"6,790.8",,621.4,,543.4,,"17,238.6",,"62,844.1",,
NY,"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway(SIRTOA)",2099,Agency,HR,DO,46,63,,"2,300.4",,"2,563.3",,"2,324.8",,116.3,,109.5,,"7,635.9",,"45,078.3",,
NY,Suffolk County Department of Public Works - Transportation Division(ST),2072,City,DR,PT,96,123,,0.0 ,,"6,593.1",,"5,578.8",,313.2,,268.5,,438.4,,"5,351.9",,
NY,Suffolk County Department of Public Works - Transportation Division(ST),2072,City,MB,PT,134,163,,"7,237.9",,"7,953.5",,"7,223.5",,407.4,,381.2,,"6,095.0",,"40,904.0",,
,,,,Total,,230,286,,"7,237.9",,"14,546.6",,"12,802.3",,720.6,,649.7,,"6,533.4",,"46,255.9",,
NY,Tioga County(Tioga County Transit),2158,City,DR,PT,5,6,,0.0 ,,275.2,,223.7,,13.8,,9.9,,19.1,,383.8,,
NY,Tioga County(Tioga County Transit),2158,City,MB,PT,9,10,,408.5,,529.9,,430.0,,18.3,,16.0,,50.8,,794.1,,
,,,,Total,,14,16,,408.5,,805.1,,653.7,,32.1,,25.9,,70.0,,"1,177.9",,
NY,Tompkins Consolidated Area Transit(TCAT),2145,Non-Profit,DR,PT,19,26,,0.0 ,,449.3,,397.8,,26.8,,22.6,,62.6,,486.6,,
NY,Tompkins Consolidated Area Transit(TCAT),2145,Non-Profit,MB,DO,43,55,,"1,710.6",,"1,749.5",,"1,713.0",,127.9,,125.4,,"3,577.6",,"9,126.8",,
,,,,Total,,62,81,,"1,710.6",,"2,198.8",,"2,110.7",,154.7,,148.1,,"3,640.2",,"9,613.4",,
NY,Town of Monroe Dial-A-Bus(Monroe DAB),2183,Agency,DR,DO,5,6,,0.0 ,,122.9,,112.1,,11.3,Q,10.6,Q,31.4,,108.5,,
NY,Transport of Rockland(TOR),2084,City,MB,PT,52,62,,"2,453.9",,"2,852.0",,"2,464.1",,150.1,,131.0,,"3,534.2",,"22,805.9",,
NY,Transportation Resources Intra-County for Physically Handicapped and Senior Citizens(TRIPS),2086,City,DR,DO,21,28,,0.0 ,,629.3,,582.2,,30.9,,29.0,,72.6,,702.3,,
NY,Ulster County Area Transit(UCAT),2178,City,DR,DO,4,4,,0.0 ,,129.3,,101.9,,7.9,,6.9,,10.4,,151.5,,
NY,Ulster County Area Transit(UCAT),2178,City,MB,DO,15,23,,969.4,,957.6,,954.3,,46.9,,46.8,,290.6,,"3,175.0",,
NY,Ulster County Area Transit(UCAT),2178,City,MB,PT,1,2,,40.6,,44.6,,40.3,,1.9,,1.8,,16.1,,156.7,,
,,,,Total,,20,29,,"1,009.9",,"1,131.5",,"1,096.5",,56.7,,55.5,,317.1,,"3,483.2",,
NY,Village of Kiryas Joel(KJ),2187,City,MB,DO,4,6,,85.2,,81.4,Q,81.3,Q,6.9,Q,6.9,Q,60.3,,262.2,Q,
NY,Village of Spring Valley Bus(Spring Valley Jitney),2089,City,MB,DO,2,3,,64.4,,55.5,,55.0,,5.6,,5.3,,33.0,,244.2,,
NY,Westchester County Bee-Line System(The Bee-Line System),2076,Other  ,DR,DO,64,86,,0.0 ,,"2,937.3",,"2,447.5",,165.3,,145.9,,213.3,Q,"2,936.9",Q,
NY,Westchester County Bee-Line System(The Bee-Line System),2076,Other  ,MB,DO,268,347,,"8,073.7",,"10,597.6",,"8,012.9",,837.1,,723.9,,"32,273.6",,"148,321.8",,
,,,,Total,,332,433,,"8,073.7",,"13,534.9",,"10,460.4",,"1,002.4",,869.7,,"32,486.9",,"151,258.7",,
OH,Brunswick Transit Alternative(BTA),5143,City,MB,PT,3,6,,121.7,,115.9,,114.4,,7.5,,7.5,,31.4,,194.7,,
OH,Butler County Regional Transit Authority(BCRTA),5157,Agency,DR,DO,16,19,,0.0 ,,397.6,,329.9,,25.9,,21.9,,36.8,,450.6,,
OH,Central Ohio Transit Authority(COTA),5016,Agency,DR,PT,56,65,,0.0 ,,"3,479.0",,"2,875.8",,165.1,,143.0,,238.3,,"2,387.9",,
OH,Central Ohio Transit Authority(COTA),5016,Agency,MB,DO,241,306,,"8,988.5",,"11,049.7",,"9,075.4",,801.1,,732.9,,"17,034.9",,"63,278.4",,
,,,,Total,,297,371,,"8,988.5",,"14,528.7",,"11,951.2",,966.2,,875.8,,"17,273.2",,"65,666.4",,
OH,City of Middletown - Middletown Transit System(MTS),5019,City,DR,DO,2,3,,0.0 ,,51.8,,44.2,,4.1,,3.5,,7.6,,40.6,,
OH,City of Middletown - Middletown Transit System(MTS),5019,City,MB,DO,4,6,,206.3,,207.5,,206.1,,14.0,,14.0,,202.8,,"1,013.9",,
,,,,Total,,6,9,,206.3,,259.3,,250.3,,18.2,,17.5,,210.4,,"1,054.6",,
OH,City of Newark Transit Operations(Earthworks),5138,City,DR,PT,11,13,,0.0 ,,233.3,,213.2,,20.5,,19.2,,49.3,,226.0,Q,
OH,Clermont Transportation Connection(CTC),5166,City,DR,DO,18,24,,0.0 ,,584.0,,470.4,,32.3,,23.4,,39.8,,413.8,,
OH,Clermont Transportation Connection(CTC),5166,City,DR,PT,21,25,,0.0 ,,716.4,,612.7,,41.3,,35.8,,55.1,,707.0,,
OH,Clermont Transportation Connection(CTC),5166,City,MB,DO,9,11,,225.0,,358.5,,224.7,,14.5,,9.1,,69.1,,"1,398.4",,
,,,,Total,,48,60,,225.0,,"1,658.9",,"1,307.9",,88.1,,68.2,,164.0,,"2,519.2",,
OH,Greater Dayton Regional Transit Authority(GDRTA),5017,Agency,DR,DO,75,95,,0.0 ,,"2,673.6",,"2,281.5",,172.6,,155.7,,243.1,,"1,915.1",,
OH,Greater Dayton Regional Transit Authority(GDRTA),5017,Agency,MB,DO,88,117,,"4,975.7",,"5,170.4",,"4,970.3",,332.7,,319.0,,"6,355.7",,"33,104.5",,
OH,Greater Dayton Regional Transit Authority(GDRTA),5017,Agency,TB,DO,26,33,,902.5,,925.0,,901.2,,85.5,,82.8,,"2,225.5",,"6,755.3",,
,,,,Total,,189,245,,"5,878.2",,"8,769.0",,"8,153.1",,590.8,,557.5,,"8,824.3",,"41,774.9",,
OH,Greene County Transit Board(Greene CATS),5165,City,DR,PT,28,34,,0.0 ,,908.1,,730.0,,44.9,,37.4,,134.6,,"1,290.5",,
OH,Laketran,5117,Agency,DR,PT,6,8,,0.0 ,,161.6,,129.9,,11.9,,8.3,,22.5,,191.5,,
OH,Laketran,5117,Agency,DR,DO,65,73,,0.0 ,,"1,912.6",,"1,624.6",,104.3,,86.3,,206.7,,"2,220.6",,
OH,Laketran,5117,Agency,MB,DO,24,39,,783.4,,"1,063.8",,717.5,,54.2,,40.1,,459.3,,"6,008.0",,
,,,,Total,,95,120,,783.4,,"3,138.0",,"2,472.0",,170.4,,134.7,,688.5,,"8,420.1",,
OH,Lawrence County Port Authority(LCT),5186,Agency,DR,PT,7,8,,0.0 ,,53.4,,44.5,,3.9,,3.4,,5.4,,107.0,,
OH,Licking County Transit Board(LCTB),5163,Agency,DR,PT,24,30,,0.0 ,,945.8,,778.6,,41.5,,34.7,,77.3,,788.2,,
OH,Lorain County Transit(LCT),5095,City,DR,PT,3,6,,0.0 ,,83.8,,71.0,,9.8,,9.4,,8.4,,7.7,,
OH,Lorain County Transit(LCT),5095,City,MB,PT,2,6,,93.6,,108.5,,93.6,,9.0,,8.6,,98.9,,69.4,,
,,,,Total,,5,12,,93.6,,192.3,,164.6,,18.8,,17.9,,107.4,,77.1,,
OH,METRO Regional Transit Authority(METRO),5010,Agency,DR,DO,78,88,,0.0 ,,"1,071.3",Q,833.2,Q,105.8,Q,82.6,Q,164.2,,837.6,,
OH,METRO Regional Transit Authority(METRO),5010,Agency,DT,PT,50,50,,0.0 ,,380.7,,380.7,,21.7,,21.7,,63.8,,380.7,,
OH,METRO Regional Transit Authority(METRO),5010,Agency,MB,DO,106,140,,"3,348.8",,"3,786.8",,"3,057.4",,284.6,,256.8,,"4,798.7",,"19,720.9",,
,,,,Total,,234,278,,"3,348.8",,"5,238.7",,"4,271.3",,412.2,,361.1,,"5,026.7",,"20,939.1",,
OH,Miami County Public Transit(MCPT),5169,City,DR,PT,17,17,,0.0 ,,483.7,,444.0,,25.1,,23.1,,59.3,,488.4,,
OH,Niles Trumbull Transit(NiTTS),5175,City,DR,PT,24,24,,0.0 ,,818.9,,728.8,,37.2,,34.3,,61.2,,617.4,,
OH,Portage Area Regional Transportation Authority(PARTA),5021,Agency,DR,DO,31,37,,0.0 ,,884.4,Q,783.5,Q,49.8,Q,43.0,Q,120.6,,"1,239.3",,
OH,Portage Area Regional Transportation Authority(PARTA),5021,Agency,MB,DO,24,38,,800.0,,812.9,,788.2,Q,71.8,,67.2,,"1,408.7",Q,"3,426.6",Q,
,,,,Total,,55,75,,800.0,,"1,697.3",,"1,571.7",,121.6,,110.2,,"1,529.3",,"4,666.0",,
OH,Richland County Transit(RCT),5090,Agency,DR,PT,5,7,,0.0 ,,95.6,,90.3,,9.3,,8.7,,25.0,,121.1,,
OH,Richland County Transit(RCT),5090,Agency,MB,PT,8,12,,242.4,,247.0,,242.7,,18.6,,18.2,,240.8,,708.4,,
,,,,Total,,13,19,,242.4,,342.6,,333.0,,27.9,,27.0,,265.8,,829.5,,
OH,Sandusky Transit System(STS),5164,City,DR,PT,14,17,,0.0 ,,371.2,Q,303.4,Q,30.4,Q,27.4,Q,102.6,Q,451.3,Q,
OH,Southwest Ohio Regional Transit Authority(SORTA / Metro),5012,City,DR,PT,48,53,,0.0 ,,"1,629.5",,"1,422.5",,102.7,,83.6,,185.8,,"1,931.9",,
OH,Southwest Ohio Regional Transit Authority(SORTA / Metro),5012,City,MB,DO,280,333,,"8,948.2",,"10,947.1",,"8,923.5",,760.2,,687.3,,"18,821.8",,"86,058.5",,
,,,,Total,,328,386,,"8,948.2",,"12,576.6",,"10,346.0",,862.9,,770.9,,"19,007.6",,"87,990.4",,
OH,Springfield City Area Transit(SCAT),5020,City,DR,PT,3,5,,0.0 ,,42.2,Q,32.4,Q,5.1,Q,2.5,Q,11.8,,139.8,Q,
OH,Springfield City Area Transit(SCAT),5020,City,MB,PT,11,16,,248.5,,257.6,Q,248.2,Q,20.7,Q,19.8,Q,278.6,,423.5,Q,
,,,,Total,,14,21,,248.5,,299.7,,280.7,,25.9,,22.3,,290.4,,563.3,,
OH,Stark Area Regional Transit Authority(SARTA),5011,Agency,DR,DO,23,42,,0.0 ,,"1,176.6",,"1,042.9",,61.1,,56.2,,128.9,,"1,193.9",,
OH,Stark Area Regional Transit Authority(SARTA),5011,Agency,MB,DO,30,38,,"2,106.8",,"2,246.6",,"2,116.3",,139.4,,135.5,,"1,979.4",,"9,916.9",,
,,,,Total,,53,80,,"2,106.8",,"3,423.2",,"3,159.2",,200.5,,191.8,,"2,108.3",,"11,110.8",,
OH,The Greater Cleveland Regional Transit Authority(GCRTA),5015,Agency,DR,PT,36,36,,0.0 ,,"1,620.8",Q,"1,454.0",Q,102.8,Q,88.8,Q,171.0,,"1,238.1",,
OH,The Greater Cleveland Regional Transit Authority(GCRTA),5015,Agency,DR,DO,75,83,,0.0 ,,"3,161.1",Q,"2,831.5",Q,201.9,Q,176.2,Q,379.7,,"2,702.9",,
OH,The Greater Cleveland Regional Transit Authority(GCRTA),5015,Agency,HR,DO,22,60,,"1,286.6",,"1,534.5",,"1,518.1",,66.7,,65.5,,"3,657.5",,"25,889.4",,
OH,The Greater Cleveland Regional Transit Authority(GCRTA),5015,Agency,LR,DO,17,48,,664.4,,687.5,,675.4,,44.7,,43.3,,"2,315.7",,"13,611.2",,
OH,The Greater Cleveland Regional Transit Authority(GCRTA),5015,Agency,MB,DO,379,397,,"13,340.7",,"15,615.2",,"13,311.0",,"1,242.9",,"1,136.3",,"35,895.4",,"136,352.9",,
,,,,Total,,529,624,,"15,291.7",,"22,619.1",,"19,789.9",,"1,658.9",,"1,490.1",,"42,419.3",,"179,794.5",,
OH,Toledo Area Regional Transit Authority(TARTA),5022,State DOT,DR,DO,52,59,,0.0 ,,"1,407.9",,"1,228.1",,111.6,Q,94.8,Q,219.7,,"1,736.9",,
OH,Toledo Area Regional Transit Authority(TARTA),5022,State DOT,MB,DO,103,122,,"3,490.0",,"3,564.0",Q,"2,851.6",,272.0,,257.3,,"3,298.8",,"14,517.5",,
,,,,Total,,155,181,,"3,490.0",,"4,971.9",,"4,079.7",,383.5,,352.1,,"3,518.5",,"16,254.4",,
OH,Western Reserve Transit Authority(WRTA),5024,Agency,DR,DO,15,23,,0.0 ,,362.0,,311.4,,25.0,,21.5,,30.5,,182.4,,
OH,Western Reserve Transit Authority(WRTA),5024,Agency,MB,DO,35,48,,"1,089.1",,"1,121.0",,"1,086.6",,83.1,,78.4,,"1,135.5",,"3,832.8",,
,,,,Total,,50,71,,"1,089.1",,"1,483.0",,"1,397.9",,108.1,,99.9,,"1,165.9",,"4,015.3",,
OK,Central Oklahoma Transportation and Parking Authority(COTPA),6017,City,DR,DO,17,18,,0.0 ,,585.2,,483.4,,32.0,,28.6,,41.0,,353.1,,
OK,Central Oklahoma Transportation and Parking Authority(COTPA),6017,City,DT,PT,4,4,,0.0 ,,69.4,,69.4,,4.4,,4.4,,17.0,,85.0,,
OK,Central Oklahoma Transportation and Parking Authority(COTPA),6017,City,MB,PT,6,14,,177.7,,177.7,,158.2,,10.2,,9.5,,37.5,,259.6,,
OK,Central Oklahoma Transportation and Parking Authority(COTPA),6017,City,MB,DO,45,73,,"2,424.2",,"2,454.1",,"2,414.9",,154.2,,152.9,,"2,710.2",,"13,650.4",,
,,,,Total,,72,109,,"2,601.9",,"3,286.4",,"3,125.9",,200.8,,195.4,,"2,805.7",,"14,348.1",,
OK,Cleveland Area Rapid Transit(CART),6096,University,DR,DO,9,12,,0.0 ,,158.8,,140.1,,15.2,,14.0,,33.2,,122.2,,
OK,Cleveland Area Rapid Transit(CART),6096,University,MB,DO,14,19,,425.6,,436.5,,423.6,,34.2,,33.4,,"1,273.1",,"2,863.4",Q,
,,,,Total,,23,31,,425.6,,595.3,,563.7,,49.4,,47.4,,"1,306.3",,"2,985.6",,
OK,Metropolitan Tulsa Transit Authority(MTTA),6018,Agency,DR,PT,44,58,,0.0 ,,"1,847.8",,"1,599.6",,109.4,,90.0,,194.1,,"1,331.2",,
OK,Metropolitan Tulsa Transit Authority(MTTA),6018,Agency,MB,PT,7,8,,133.2,,143.9,,132.9,,8.4,,7.7,,31.5,,255.3,,
OK,Metropolitan Tulsa Transit Authority(MTTA),6018,Agency,MB,DO,46,65,,"2,577.5",,"2,678.2",,"2,509.1",,172.6,,164.3,,"2,492.3",,"14,405.8",,
,,,,Total,,97,131,,"2,710.7",,"4,669.9",,"4,241.7",,290.4,,262.0,,"2,717.9",,"15,992.3",,
OK,The Lawton Area Transit System(LATS),6094,Other  ,DR,DO,5,7,,0.0 ,,137.9,,124.8,,9.7,,9.0,,25.7,,181.0,,
OK,The Lawton Area Transit System(LATS),6094,Other  ,MB,DO,10,16,,587.8,,588.7,,579.6,,39.5,,39.2,,378.7,,"1,635.9",,
,,,,Total,,15,23,,587.8,,726.7,,704.4,,49.2,,48.2,,404.4,,"1,816.9",,
OR,"City of Bend, Bend Area Transit(BAT)",0050,City,DR,PT,10,13,,0.0 ,,181.3,,148.2,,17.5,Q,14.0,Q,49.5,,175.5,,
OR,"City of Bend, Bend Area Transit(BAT)",0050,City,MB,PT,8,10,,266.4,,283.9,,266.1,,24.7,Q,20.9,Q,327.9,,0.0 ,W,
,,,,Total,,18,23,,266.4,,465.2,,414.3,,42.2,,34.9,,377.4,,175.5,Q,
OR,City of Corvallis(CTS),0047,City,MB,PT,10,13,,373.9,,388.3,,373.9,,27.8,,26.9,,700.8,,"3,388.5",,
